,Carcinoma_AGSCC_2_10_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_11_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_12_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_13_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_14_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_15_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_16_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_17_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_18_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_19_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_1_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_20_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_21_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_22_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_23_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_24_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_25_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_26_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_27_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_28_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_29_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_2_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_30_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_31_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_32_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_33_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_34_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_35_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_36_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_37_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_38_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_39_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_3_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_40_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_4_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_5_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_6_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_7_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_8_tumorales_linfoides_mieloides.csv,Carcinoma_AGSCC_2_9_tumorales_linfoides_mieloides.csv,Carcinoma_FAHNSCC_14_1_tumorales_linfoides_mieloides.csv,Carcinoma_FAHNSCC_14_2_tumorales_linfoides_mieloides.csv,Carcinoma_FAHNSCC_14_3_tumorales_linfoides_mieloides.csv,Carcinoma_FAHNSCC_14_4_tumorales_linfoides_mieloides.csv,Carcinoma_FAHNSCC_14_5_tumorales_linfoides_mieloides.csv,Carcinoma_FAHNSCC_15_1_tumorales_linfoides_mieloides.csv,Carcinoma_FAHNSCC_15_2_tumorales_linfoides_mieloides.csv,Dysplasia-HG_FAHNSCC_15_1_tumorales_linfoides_mieloides.csv,Dysplasia-HG_FAHNSCC_15_2_tumorales_linfoides_mieloides.csv,Dysplasia-HG_FAHNSCC_15_3_tumorales_linfoides_mieloides.csv,Dysplasia-HG_FAHNSCC_15_4_tumorales_linfoides_mieloides.csv,Dysplasia-LG_FAHNSCC_15_1_tumorales_linfoides_mieloides.csv,Dysplasia-LG_FAHNSCC_15_2_tumorales_linfoides_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_1_tumorales_linfoides_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_2_tumorales_linfoides_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_3_tumorales_linfoides_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_4_tumorales_linfoides_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_5_tumorales_linfoides_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_6_tumorales_linfoides_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_7_tumorales_linfoides_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_8_tumorales_linfoides_mieloides.csv,Dysplasia_FAAGSCC_13_1_tumorales_linfoides_mieloides.csv,Dysplasia_FAAGSCC_13_2_tumorales_linfoides_mieloides.csv,Dysplasia_FAAGSCC_13_3_tumorales_linfoides_mieloides.csv,Dysplasia_FAAGSCC_13_4_tumorales_linfoides_mieloides.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_tumorales_linfoides_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_10_tumorales_linfoides_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_1_tumorales_linfoides_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_2_tumorales_linfoides_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_3_tumorales_linfoides_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_4_tumorales_linfoides_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_5_tumorales_linfoides_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_6_tumorales_linfoides_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_7_tumorales_linfoides_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_8_tumorales_linfoides_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_9_tumorales_linfoides_mieloides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_1_tumorales_linfoides_mieloides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2_tumorales_linfoides_mieloides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3_tumorales_linfoides_mieloides.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1_tumorales_linfoides_mieloides.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2_tumorales_linfoides_mieloides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1_tumorales_linfoides_mieloides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_tumorales_linfoides_mieloides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3_tumorales_linfoides_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10_tumorales_linfoides_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11_tumorales_linfoides_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1_tumorales_linfoides_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2_tumorales_linfoides_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3_tumorales_linfoides_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4_tumorales_linfoides_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5_tumorales_linfoides_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6_tumorales_linfoides_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7_tumorales_linfoides_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8_tumorales_linfoides_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9_tumorales_linfoides_mieloides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1_tumorales_linfoides_mieloides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2_tumorales_linfoides_mieloides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3_tumorales_linfoides_mieloides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4_tumorales_linfoides_mieloides.csv
Carcinoma_AGSCC_2_31_tumorales_linfoides_mieloides.csv,1843.324748075152,2007.9190464693565,3901.305032697401,1513.8509818652146,2862.7391901460055,3110.340773254283,708.8552021130716,1702.427188759578,3136.7119594417827,691.1830190374259,8066.474327734437,6056.023405276211,4517.786759783216,4160.3504526098,3147.2892011758613,2614.9209249193723,3282.7721890555667,3287.7651322491183,4807.648266851294,2609.2317134885357,2704.722228858635,4810.494971780053,1500.6717102035084,0.0,3048.3669776294805,3842.5654888616677,3400.078232112449,6709.424008782364,4665.958534607762,563.0664202799131,1576.3936907613188,4658.401437028701,4737.605467721238,1532.3802710192215,1168.3018032103873,649.1626158855852,700.3620569376678,899.2715417057923,890.8049335469211,804.206083168153,3414.0097969369385,3972.392497524558,5760.094993239978,1485.0395620069241,2507.5817496124373,6532.022297813121,6768.817480526408,1058.1777515606825,6287.354797101564,10211.31254830088,11839.862120928385,9453.78250455191,7594.085486832782,4678.143298614899,5408.547437171273,8103.22112010621,6245.404837338419,5002.541176523199,10485.178607924892,7817.68749213669,18491.280855702684,13466.959375519247,17104.719613666653,4216.020171636829,2009.4243763291431,8708.026450865485,9289.726301450099,26938.862195902715,25153.42092074581,23251.740840775077,17785.104023330245,13342.35556582894,16778.032443444106,16763.30476949192,24477.519580129683,27185.972035441762,10371.755955617877,10629.202730187157,11236.18796120221,19766.97572411912,28210.154808967873,13988.390498155899,23216.83973691674,27943.96932847168,35204.19174892851,16804.5304725314,38489.882347630875,29825.148413503015,39545.785188813585,33783.02669561104,37661.51276166911,33286.40849982206,31687.55034610427,32716.607958956552,33053.762799604294,18859.404250719377,11488.630216470972,9883.583851940472,9455.106638419797
Carcinoma_AGSCC_2_32_tumorales_linfoides_mieloides.csv,4680.938472415235,4488.513802772083,6800.580219374703,4505.8554017375545,5775.25364983548,6034.3168902194475,2633.7397861619074,4232.831853628521,5988.027366595008,2616.7385534444556,11094.587699800879,9037.544107599448,7363.954255877748,7053.498840313319,6079.680552961912,600.4595573951246,610.9438913672632,6205.657597641832,7733.075058608036,5499.801527338621,5680.110594695312,7731.332429225756,4273.098679410684,3048.3669776294805,0.0,6767.711721570817,6379.259840891326,9640.430671600485,7498.417406202358,2836.1488514905777,3160.9312133990743,7668.885111615929,7669.191840468141,1827.5223663574513,3768.8005807080444,3187.8299473165525,3346.763923717469,2747.6962961822896,3377.37625502889,3671.7464399752876,967.9177763740734,1313.956256193719,4375.236191417504,4097.593550388706,1685.978593914634,8263.115469958671,9199.216451725497,3735.182343124784,9280.572624153572,12829.985774027913,14150.85729068653,11390.733247499818,9787.026343351114,7668.270370943186,6836.394139652936,9993.882155046078,8880.035642426998,5291.547436540547,12643.448286463863,10183.70310086636,20452.988237853173,16481.941261054802,20090.615759380802,7161.429566847453,4948.985823293514,6657.275996681001,7682.094288477074,27454.417962698375,25590.7706746744,23455.816514089332,17936.434229584804,13487.132701448525,16834.114192751036,17198.890956079344,24602.86292996071,27061.881587423683,8131.264413825597,8116.74351646358,9115.214848897593,20068.92826502063,28087.812775401577,14273.324966182847,23331.506131434024,27696.386464722767,35447.68574969969,16571.9889292525,37666.02569336118,29455.652365871305,39568.56495132101,33476.66890836941,37309.29564091902,33529.34955660506,32314.56063662441,32964.26460602704,32718.506260746857,19209.23117866677,8841.98708121223,6986.9518564652035,8070.7900931348895
Carcinoma_AGSCC_2_33_tumorales_linfoides_mieloides.csv,2290.0685330894776,2727.970412739672,1698.9886942828334,2514.5204173918814,1516.1850673129813,1837.6034824916117,4328.258925309922,3482.900043311404,2062.416930158921,4322.144518204658,4380.448105411543,2874.1092472206733,2475.1673758014954,1786.8711634867466,2051.6695887773662,6345.504284920928,6870.073611819481,1701.474919404591,1786.9927445774879,2396.008539136649,1826.2721328489429,2179.8696560650337,3072.6705027860016,3842.5654888616677,6767.711721570817,0.0,686.6017218238019,3340.879816958172,3078.6577017338427,4223.368222825202,4034.8507518428037,1666.543656076203,1502.6489049085271,5164.854176573543,3097.519511398278,3683.8707651199647,3471.471449988589,4051.3114893699308,3516.659971251118,3233.522220366092,6760.543654153527,7328.7373579069035,7993.339245796151,2743.453749247033,5585.890781553468,5086.711366949434,3985.097627417148,3493.5816889340927,2627.834263709857,6756.084687522984,8652.820527495942,7222.833019080025,5320.8009029314035,1628.82628061907,4553.274801775956,5741.318761124512,3267.504022169158,6180.120267014288,7634.022122193161,4922.971824431186,15402.325741245555,9783.315033039546,13352.903886425798,1512.850520931949,2277.7502846316033,10969.525652219456,11281.694136427299,25368.037303209174,23655.061719775586,22028.240241928706,16907.92796366385,12815.194019226392,16146.152037325783,15513.061417982957,23372.04156592814,26470.28265636736,12671.322077930765,13318.563640127002,13395.203061227425,18701.294528947605,27555.889154048396,13180.352019481577,22266.816346178657,27416.471475390776,33849.400097160375,16562.563831515672,38844.29477280087,29447.086616817076,38595.47520717378,33396.08477162494,37269.653744888,31973.23413237591,29971.35252647076,31460.61529853864,32630.06833854206,17688.707311099708,14339.706696558515,13268.324139475952,11107.886335555615
Carcinoma_AGSCC_2_34_tumorales_linfoides_mieloides.csv,1859.2023674690972,2383.6434936088517,1634.007840778872,1996.5654071531367,1162.3883142772308,1594.0935318526633,3920.027452174707,3077.387080507275,1797.0589146894022,3887.2500000506957,4751.503591526593,3198.9066676240373,2575.9635016165284,1834.5715841127876,1869.0715130037422,5952.093263161176,6492.270889763641,1567.0471645847097,2109.448074737709,2121.0282686087407,1354.6836696518335,2268.0150891115086,2633.8147445809263,3400.078232112449,6379.259840891326,686.6017218238019,0.0,3704.1222305582755,3035.2044319573156,3786.0717595713336,3538.0047986616214,1736.698495864118,1849.3128814404272,4749.895085242224,2728.96413336254,3220.984805326474,3078.1444616409904,3664.0567096046575,3152.6876479276534,2792.5860859861164,6384.342310749075,6947.613522127398,7709.897423992687,2346.5263495585273,5237.831892449231,5079.409400912045,4173.555140532286,3053.1722989125506,2998.883675248004,7139.646967283151,8981.650027492837,7388.919969253128,5434.2579326395435,1561.1928793918717,4425.111077116002,5917.607616966435,3423.6510581098287,5790.805519355768,7876.891371809473,5131.668164832344,15730.405541675249,10153.035143178595,13738.803688173137,1505.1777962953297,1787.1439789640929,10715.843805987206,10972.023508278298,25515.408112991416,23796.698137559135,22135.522156055384,16930.182337402315,12751.278592449262,16077.809667066063,15604.80293380532,23457.897820777813,26472.961965012582,12447.679294235262,13012.040594114262,13179.238520308316,18750.2779807739,27531.03601996959,13144.593043756497,22306.37694465642,27367.89261192092,33978.050260475546,16437.396972261115,38664.330353083096,29375.24223637187,38658.92426495068,33321.02647752591,37201.73715035271,32092.52825151623,30136.726513705453,31570.80357749843,32569.76122719072,17773.32796376845,14011.177814555866,12913.251206785075,10900.747980528036
Carcinoma_AGSCC_2_35_tumorales_linfoides_mieloides.csv,5032.835013562918,5959.340128948778,2846.817889127642,5508.583571907366,3890.8223799794227,3660.0025114038694,7047.667989831149,5490.50044264541,3669.000098220525,7155.4755839144445,3388.076457392186,819.9499626969547,2330.8988983753325,2776.942477832834,3663.8627090003965,9214.063027555652,9892.113094061635,3467.218380304397,1931.6795580482935,4195.9096942206725,4102.775334165867,4084.4011146170287,5393.906218680144,6709.424008782364,9640.430671600485,3340.879816958172,3704.1222305582755,0.0,2232.3737061792485,6834.363808021939,6995.909871172382,2512.0155069578195,3057.7399145966865,7906.889367950476,6209.144056242712,6598.696004748128,6527.151942012551,7035.871048021827,6631.923245657816,6046.817918901667,9809.679620930046,10380.169075718446,11267.60757843607,5672.3136246917975,8728.99045208843,7671.300429278469,5934.969366712806,6009.343919243603,2924.450263652947,7154.511638619162,9368.570187861731,9534.794902628631,7664.074108773959,4167.445404742975,7497.477706536496,8043.634918099845,5610.069776723082,9315.062249971837,9078.193166595614,6549.511633667647,15905.95983967507,7077.291200065791,10807.89204194926,2759.174108390665,4712.148277288552,14246.516287995042,14542.599959851348,27003.600694968416,25390.172456237447,23807.08603722564,19057.301585163827,15356.446895361416,18192.436017415377,17568.205483973692,25187.447147462615,28355.60649943159,15959.214298182822,16598.996321333558,16654.378461256154,20566.072901145464,29471.362741053155,15441.704907775129,24124.490201615656,29352.87808311502,35504.06566698306,18717.944424232825,40920.89033605885,31405.177864397836,40522.20948133695,35407.28990824321,39216.684372067706,33699.403621895624,31646.425489284993,33230.63749996568,34570.65434263299,19749.637369460637,17607.55679268024,16413.927226497504,14251.680151547298
Carcinoma_AGSCC_2_36_tumorales_linfoides_mieloides.csv,3042.3721046166506,4442.863972896454,1430.47320066249,3772.9470322465454,2294.216464324003,1850.0248221190948,4937.855302590246,3350.5093465046343,1687.7677850652537,5095.752084587625,4951.820269627736,1912.5983617692254,817.1807393920308,1515.0986532882505,1890.7915919339314,7077.632738512235,7812.0066159998905,1632.4714690191443,1845.5630823274098,2072.5969942066954,2784.6953303708287,4555.5887926782425,3247.1674029017927,4665.958534607762,7498.417406202358,3078.6577017338427,3035.2044319573156,2232.3737061792485,0.0,4689.180176537955,5525.678854317339,2501.268991823305,3453.286757936693,5787.858743301532,4416.838052444676,4720.514329282283,4616.207080838639,5075.043549178942,4736.6125340225635,4052.1669893547737,7812.986962265944,8389.768733105637,9814.812664504338,3946.6779017340978,6826.330102652092,7809.195379683391,6672.628128930821,3817.775557448919,4014.8329856010614,8754.970157020138,10866.214888091905,10160.426889113049,8349.03902877107,4186.746904750595,7412.179121369396,8721.136424423845,6034.199213268375,8397.680975836933,10196.068369488474,7437.8635600525,17528.175625388107,9292.484245755502,13021.084735405815,2577.624203946774,3045.8987497003004,12807.29981981148,13264.895670653623,27897.673499900655,26239.640926775533,24505.82964886431,19451.918741394024,15477.6655105208,18419.054735478847,18138.494031527407,25824.211936282667,28811.466762185944,14473.78361115285,14947.259785346665,15242.020812684596,21110.5046168769,29854.986496098147,15682.090689651712,24657.134981539828,29673.437119496884,36346.41239658739,18732.052778851183,40731.864235147536,31655.215769773873,41094.12971963352,35627.866878794186,39479.71863607908,34471.28758376029,32621.150587056465,33952.741135338845,34855.945442906275,20314.365521491138,15888.325074740489,14419.70061957785,13064.879818705347
Carcinoma_AGSCC_2_37_tumorales_linfoides_mieloides.csv,2024.578551918824,2367.2864633144454,3998.367919733222,1963.7423879669213,3010.473698070166,3262.361355456557,602.7110158487989,1659.411507040473,3177.487193351984,788.1554788011607,8376.511230067435,6237.206507623043,4553.2590225048,4337.105629983543,3335.4497834985145,2401.1757203056136,3141.5900040411816,3414.1064630178394,4944.864690839452,2690.6435989983515,2943.052446747258,5246.57040572184,1463.853141646668,563.0664202799131,2836.1488514905777,4223.368222825202,3786.0717595713336,6834.363808021939,4689.180176537955,0.0,1760.5995139638078,4883.9062264689555,5078.058334229974,1330.867030581269,1561.2664731043221,1010.0534376132352,1111.0865566221908,988.9342122560442,1247.4555827910215,1033.8610610996768,3343.5206349598425,3911.467696026204,5934.73965986584,1768.3004064165689,2474.750960300638,6960.842421265628,7218.530222512106,954.4467716656421,6530.5140444747185,10711.034699335967,12306.30917340785,9903.86111316575,8029.821690230401,5088.325072349705,5834.826033360658,8529.021689281237,6722.670201171656,5291.381606669742,10951.707446420682,8266.10496998453,18957.778868649835,13717.339778167314,17374.26299370335,4360.555720027317,2146.9330669062824,8822.009704824604,9433.142585560992,27300.617885366744,25505.90171107723,23584.745074795046,18114.401262401036,13687.420315925621,17104.600451968203,17106.996442707456,24806.12652880265,27511.57773167476,10370.232491418268,10587.523084367758,11290.00372515284,20102.265521277972,28536.024844477433,14315.903171820988,23543.065986712812,28269.743025141735,35542.83166073301,17124.063731173046,38791.178889825824,30148.728626637483,39871.57512445299,34108.031476114345,37985.462335096534,33623.61895067745,32068.296880940907,33051.94541564131,33379.084645074676,19197.93720787475,11435.138109163887,9761.642654518682,9657.2695493223
Carcinoma_AGSCC_2_38_tumorales_linfoides_mieloides.csv,2918.505600520046,2175.770429633033,4502.289762891458,2124.260716370088,3451.029968283184,3830.3159097131083,1624.72733242831,3176.5061027723277,3957.550211763815,1234.6680176952923,8017.214630021347,6425.945512452825,5319.497441422495,4893.958341032676,4022.725649566658,2747.931317906853,3235.6827811809644,4083.334248842867,5309.2526290752485,3603.816228032564,3024.5577931428024,4615.262067826096,2742.1007843572224,1576.3936907613188,3160.9312133990743,4034.8507518428037,3538.0047986616214,6995.909871172382,5525.678854317339,1760.5995139638078,0.0,4719.594209069569,4672.162541685615,2155.27267488149,1648.9471496520266,1302.7834834278879,1728.113409644569,1540.6286694868306,1676.3935643950983,1934.4904153444202,3255.3709449104917,3801.794989147994,5369.923191403914,1771.4600515823477,2265.0109148179313,5615.573101995177,6151.6099226195065,2229.169826411743,6255.638793791803,9757.610861901014,11197.010492139276,8644.75132337584,6823.1565957960165,4541.051058720917,4374.472439117501,7268.804360422147,5787.68419302501,3632.763672457952,9766.862124786823,7181.376264749125,17750.299964540758,13419.81799264166,16991.76906821186,4395.619299734189,2516.925928189655,8334.025711259439,8454.1968987226,25818.62889629487,24019.167642842818,22075.380282111048,16580.285879707313,12095.165744939157,15571.333774087281,15613.083357144431,23287.15704870749,25981.740411634306,10000.0254338373,10236.227287374708,10870.435351501812,18595.643864673395,27006.27452941867,12802.84113680255,22022.03393366359,26745.446815369425,34037.51097147087,15607.433501038222,37519.62151905178,28638.827785807393,38342.79284832694,32592.80577746397,36473.24291148898,32118.90828394,30599.005631626023,31544.37533391453,31860.61812802079,17698.817214598912,11112.506863605702,9700.586083996166,8995.491693449663
Carcinoma_AGSCC_2_39_tumorales_linfoides_mieloides.csv,3036.6748329843294,3970.1343239322614,1371.9425613647775,3382.1292122426253,1906.0659127662777,1994.6256481941657,5079.470601837114,3590.020714559881,1863.7917425896865,5099.149011069515,3578.8772486253065,2285.9014564996883,1860.4298880346628,2159.713717173792,2426.7085414764756,7238.635596778281,7888.883563006507,1629.036649190106,1406.7725675463118,2304.150678964085,2170.6783400786144,2110.239111052514,3489.159781487439,4658.401437028701,7668.885111615929,1666.543656076203,1736.698495864118,2512.0155069578195,2501.268991823305,4883.9062264689555,4719.594209069569,0.0,1239.204542302916,5947.5145162676945,4204.391522039297,4551.486094387614,4478.9748742402235,5032.453975727968,4622.223523934095,4041.361045240157,7809.821510984234,8380.027214051974,9301.05077484187,3710.309106094298,6743.496949557487,5814.792528803798,4520.809041377041,4113.705946470188,2048.639743381688,6970.324017052044,8944.826833517698,7880.174687927162,5915.110107089634,2114.4853275073688,5298.141401298398,6392.3789538765,3906.4150220774764,6933.479388136667,8076.568500157845,5455.58022330568,15665.16826481672,8869.355920147304,12532.39503684742,855.3609306237059,2773.9610790193055,12330.777810060275,12532.124373858082,25960.363598363965,24266.10553583386,22674.48078160391,17638.107685372997,13618.887597794896,16855.201866975327,16205.305880536072,24036.061947428196,27162.26771019847,14080.271675634425,14653.019264710543,14820.692493986664,19385.808530773513,28257.16207747284,13924.268519875943,22951.131117369856,28124.16629338662,34464.81083274124,17280.132144475367,39600.78595840274,30156.848760577544,39280.77033907439,34110.648616650615,37978.08897202127,32605.075731283814,30560.410542655485,32099.948199933595,33338.38490668702,18381.74224061541,15641.241148415482,14403.828258079391,12500.196853327534
Carcinoma_AGSCC_2_3_tumorales_linfoides_mieloides.csv,3414.4479670187043,3906.3592384545077,2225.08429383619,3736.4876539954707,2430.7022562458487,2761.5184329595895,5345.485963370579,4346.499945913269,2783.399477983898,5298.132063519726,3533.801527438414,2970.481951827784,2752.3402900902915,2604.167849404918,3099.07869988974,7243.420350143197,7774.309635310375,2391.7209521921204,1878.7777114362332,3084.3047708968816,2792.4028966738056,1349.1371557622888,3920.156338680199,4737.605467721238,7669.191840468141,1502.6489049085271,1849.3128814404272,3057.7399145966865,3453.286757936693,5078.058334229974,4672.162541685615,1239.204542302916,0.0,6160.070334724673,4105.139343533605,4675.540136414565,4624.214778948873,5248.947451688541,4493.819732608776,4255.120887795237,7865.277482496014,8417.213628495223,9113.648154127834,4004.528950326211,6760.470414888154,5487.021185863955,4045.560494200413,4388.393118667786,1775.2017694430033,6368.435056882068,8368.204920461472,7315.485845649766,5239.911162594446,2198.5988964111016,4956.811848321882,5808.863613413293,3465.9737328486704,6924.809142095343,7527.277785664648,4975.001617667285,15085.356401899176,8938.278842724107,12515.846106587556,1288.9261435470082,3112.292434422544,12083.293514135215,11983.705613150487,25484.21149209645,23763.51320938186,22216.909784439078,17067.210925088715,12955.834382643761,16506.982811571655,15707.582433079044,23594.85487698773,26753.86941364333,13632.314969873014,14231.670568829537,14434.256712183009,18964.49761587546,27871.629895908165,13475.2196492796,22527.020409549485,27750.21039157431,33995.580649914315,17026.78263328661,39412.42097792618,29801.292377792408,38769.75813388038,33740.30075206315,37611.03798236213,32136.35417769331,30004.034965569077,31634.55330165159,32966.627063294196,17854.678041584226,15155.407034883272,14157.112613312007,12353.532271277638
Carcinoma_AGSCC_2_40_tumorales_linfoides_mieloides.csv,2991.4333079946214,3166.1853487964295,5069.879351484949,2884.3408195963475,4057.1148755086942,4316.530255355269,929.3899905925322,2474.057527481847,4266.394419785453,1094.1583948314378,9403.8858575849,7304.312398451098,5643.812273147561,5366.772087492718,4371.817266655507,1381.8119554392092,2064.7965201494894,4485.6380497915525,6018.955016633376,3814.332054187982,3970.7519786840876,6242.4594402152115,2581.654130319706,1532.3802710192215,1827.5223663574513,5164.854176573543,4749.895085242224,7906.889367950476,5787.858743301532,1330.867030581269,2155.27267488149,5947.5145162676945,6160.070334724673,0.0,2428.4096297618817,1708.4835401347727,1889.4031152210873,1293.233987965654,2084.149968952694,2005.4321528989328,2218.4210320823304,2725.264003230078,5288.240561026526,2537.3225990671626,1612.029975292699,7526.582671149903,7989.208901618983,2070.525582631204,7576.002991303344,11510.327053765357,13069.636774159584,10570.532440911362,8782.90107000745,6040.688788933523,6359.624963141862,9215.405599778065,7535.673440785638,5360.014848611904,11676.428052958754,9035.840057003543,19660.828181153338,14765.70590622183,18403.740728295903,5428.761712371446,3240.35189849731,7949.729271967342,8981.403115729236,27525.685098430342,25730.679155731174,23690.744980270072,18248.026069508487,13839.932009357886,17114.40197278458,17314.98118316095,24875.58034453265,27461.027896034946,9483.506466274337,9633.299393653102,10436.188712218063,20231.258403008975,28480.470524011962,14474.843119307414,23597.029586569653,28148.341693471506,35661.10936012284,16996.45794425724,38311.03245351128,29957.02377463734,39930.573928550344,33965.025436370976,37803.88506484278,33750.53313852042,32377.97866427799,33174.90859780895,33213.06013248652,19404.37197319639,10439.111300205257,8673.262906617434,8986.891381134443
