,Stroma_ad_Carcinoma_FAHNSCC_14_1_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_6_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_7_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_3_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2_no_tumorales.csv,Carcinoma_AGSCC_2_26_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1_no_tumorales.csv,Carcinoma_AGSCC_2_28_no_tumorales.csv,Carcinoma_AGSCC_2_38_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_6_no_tumorales.csv,Carcinoma_FAHNSCC_15_2_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_3_no_tumorales.csv,Carcinoma_AGSCC_2_35_no_tumorales.csv,Carcinoma_AGSCC_2_9_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_7_no_tumorales.csv,Carcinoma_AGSCC_2_13_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4_no_tumorales.csv,Carcinoma_AGSCC_2_18_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_8_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1_no_tumorales.csv,Carcinoma_AGSCC_2_3_no_tumorales.csv,Carcinoma_AGSCC_2_14_no_tumorales.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_no_tumorales.csv,Carcinoma_AGSCC_2_31_no_tumorales.csv,Carcinoma_FAHNSCC_14_5_no_tumorales.csv,Carcinoma_AGSCC_2_39_no_tumorales.csv,Carcinoma_AGSCC_2_34_no_tumorales.csv,Carcinoma_AGSCC_2_1_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_3_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_10_no_tumorales.csv,Carcinoma_AGSCC_2_36_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_5_no_tumorales.csv,Carcinoma_AGSCC_2_24_no_tumorales.csv,Carcinoma_AGSCC_2_12_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11_no_tumorales.csv,Carcinoma_AGSCC_2_11_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_4_no_tumorales.csv,Carcinoma_AGSCC_2_2_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_4_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_2_no_tumorales.csv,Carcinoma_AGSCC_2_16_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_2_no_tumorales.csv,Carcinoma_AGSCC_2_7_no_tumorales.csv,Dysplasia_FAAGSCC_13_2_no_tumorales.csv,Carcinoma_AGSCC_2_29_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4_no_tumorales.csv,Carcinoma_FAHNSCC_14_2_no_tumorales.csv,Carcinoma_FAHNSCC_14_4_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_1_no_tumorales.csv,Carcinoma_FAHNSCC_14_3_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_1_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_2_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_4_no_tumorales.csv,Carcinoma_AGSCC_2_33_no_tumorales.csv,Carcinoma_AGSCC_2_20_no_tumorales.csv,Carcinoma_AGSCC_2_21_no_tumorales.csv,Carcinoma_FAHNSCC_14_1_no_tumorales.csv,Carcinoma_FAHNSCC_15_1_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_1_no_tumorales.csv,Carcinoma_AGSCC_2_17_no_tumorales.csv,Dysplasia_FAAGSCC_13_3_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_2_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_5_no_tumorales.csv,Carcinoma_AGSCC_2_23_no_tumorales.csv,Dysplasia_FAAGSCC_13_4_no_tumorales.csv,Carcinoma_AGSCC_2_37_no_tumorales.csv,Carcinoma_AGSCC_2_19_no_tumorales.csv,Carcinoma_AGSCC_2_22_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_8_no_tumorales.csv,Dysplasia_FAAGSCC_13_1_no_tumorales.csv,Carcinoma_AGSCC_2_40_no_tumorales.csv,Carcinoma_AGSCC_2_6_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1_no_tumorales.csv,Carcinoma_AGSCC_2_30_no_tumorales.csv,Carcinoma_AGSCC_2_32_no_tumorales.csv,Carcinoma_AGSCC_2_10_no_tumorales.csv,Carcinoma_AGSCC_2_15_no_tumorales.csv,Carcinoma_AGSCC_2_25_no_tumorales.csv,Carcinoma_AGSCC_2_5_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_1_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3_no_tumorales.csv,Carcinoma_AGSCC_2_4_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_9_no_tumorales.csv,Carcinoma_AGSCC_2_27_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2_no_tumorales.csv,Carcinoma_AGSCC_2_8_no_tumorales.csv
Carcinoma_AGSCC_2_29_no_tumorales.csv,5963.760398988141,15045.736014333856,14856.03249721563,5299.237080482478,24958.148020649944,1152.194039132237,17090.98873298397,1549.3636871810895,1089.1360623247042,6627.375640482467,4513.926279692616,6808.003462268001,4745.847979219178,1125.915463901207,771.3778819865961,5489.726722676689,1460.4484647243444,7702.654636065017,993.5525103639654,29142.447376833203,20316.994946074927,12335.70169439654,1406.0696039222782,1952.1567126588861,6392.87047854693,19107.789985797048,1604.0315252349776,1386.6321351689598,1742.8376151409627,857.6497166533002,1122.6919938105698,18617.466302735844,4667.789836261854,2430.934010938804,2793.930645122694,3469.4085799093414,1673.0036987184892,1551.472659959636,28277.20624785005,15674.312904546212,2539.681508925743,2698.9113467701773,2115.6628862705325,7566.987050248064,1179.717712632011,1387.1292622249907,22204.236739097505,1472.4289507137532,2306.713567777914,0.0,40659.349596722095,846.7942731443122,29792.463953141294,1410.7360358966368,695.8799814481977,23948.552181521267,28319.611837079814,1981.720502856865,1158.3927641689952,26057.95345088143,1655.6379276133414,4407.603320150795,4369.101000704637,14347.669165749581,706.4483166287248,1941.0683275743856,1769.6030559228527,1344.4479526149207,5421.394762508663,3813.0643174658676,1200.619106098368,2581.726178417888,2940.641707143194,18589.17136478527,10713.108358386526,845.8374708388033,2181.1845012187227,1966.748802163984,1245.7876938133672,1133.8495995066824,26114.79676794924,10753.294972671398,1617.8396808604514,1212.9663245915417,1432.026294340134,15978.021123466604,1113.381771209343,1393.1280125037817,1182.1028607120584,1362.3622089952626,1250.46749207949,1180.6889286127973,23221.46456002493,30028.062146742446,964.0931444345342,23883.578436062384,1075.4294496727596,24978.767877458547,1011.3099186899492
Stroma_ad_Dysplasia_FAAGSCC_13_1_no_tumorales.csv,35373.62420166427,33952.3952347261,28344.518012970617,35570.507309600034,20734.749567065202,40773.8023176954,25851.660423091325,41387.277853884734,40981.29707837493,34126.59893167375,36225.284227378375,34654.45844203226,36470.78438399993,41131.27059178569,41053.774582674276,35702.11450585649,39405.72670750511,33914.30043203263,41444.52952113503,16932.606238161825,26196.71521150082,31289.194506338194,41471.93435474923,40614.66379767019,34916.64527738839,28317.756410501002,42236.05543338187,39403.81801290053,42263.83894215492,40468.426238290034,41139.75334788958,28885.211812068657,36388.746745566976,42325.22754061919,38165.390423639554,37275.758441301965,42208.92442304795,41543.234586341794,20997.316084458005,33657.32799801371,38937.625981826444,38640.43096201929,42547.91454696631,33479.21417027927,41564.16953099726,40274.18104196691,20240.613980649738,40747.21236650954,42290.24028988029,40659.349596722095,0.0,40312.18404736046,13135.182444043037,40282.33783616519,40697.58365148045,17566.469610513264,17000.663808491383,41878.27169846405,40736.89044554273,15944.87915303706,40276.32748224924,36874.8614798013,36383.97454701278,30837.15616908182,40505.55315698145,41983.53718435128,42273.255854005016,40462.60608470203,35423.05854398961,37051.3366490015,41745.900529884806,42701.75837993735,37994.466499048925,23426.86354584653,30840.612558460838,40971.237520421055,42006.38759974323,42120.39345662713,41520.574293549915,40158.82583972807,15833.578230645151,31288.00058324069,41600.3030156573,41404.00258681361,40575.37300577069,25248.186950449268,41687.09368469957,42046.80236644843,40209.01817811049,40850.24099161673,41230.18796472101,40888.1039681323,18841.00008573315,15949.964810792075,40644.09012808413,25380.985470319923,41505.46314512925,24426.51552364009,40428.20288855335
Stroma_ad_Dysplasia_FAHNSCC_14_3_no_tumorales.csv,6273.184467990218,15394.497402409716,15186.144499884622,5315.179276454295,24817.53759179586,834.5732687116549,17220.537317480994,1607.2261649817547,1170.365494885587,6482.611866182586,4134.084562529697,7149.204425701759,4731.2267731342745,1084.4255592421118,940.0574309814963,5829.618085844836,1068.3535201036366,7974.162148708119,1294.8095105957443,28886.259705403663,20332.590832761136,12561.93804020911,1488.5068899461473,1432.0498919020056,6669.197328819441,19213.539134803417,2033.2282546944414,1051.2322349738533,2074.8902332750877,1008.2400845599169,1377.6428539753408,18872.372277377388,4817.448060274339,2505.0948745829814,2609.8065810038984,3504.516603802385,1912.4347917295174,1488.8982140290198,28426.437007015673,16024.50203623217,2175.3471484271727,3353.607704052292,2572.3921446832105,7246.052396437072,1447.1258800787036,1046.9828396013963,22297.85073023274,1105.85836275107,2883.4551778829423,846.7942731443122,40312.18404736046,0.0,29397.684703100167,753.9930239453067,724.8770111227029,23588.947365454424,27921.243499538876,2055.178664985143,755.7989631310364,25635.30009683397,2336.2117878047557,4720.455890089483,4269.170468813239,14574.341835440604,1144.4906991724133,2335.9947642733955,2245.311965468023,845.1240804815077,5264.477771172249,3801.495035289734,1659.3226265352405,2827.1088479099426,3308.218253977044,18421.11276497909,10942.132113015217,1408.5473661906062,2222.8141316394076,2206.525234840013,1330.097740951133,1193.5850282029865,25809.730140979118,11438.512409956582,2139.429646170363,1185.3189215447844,1170.2847345341365,16095.24282707308,1568.5036888854943,1826.6380036555586,807.8516999702885,1100.9294068134186,1152.821420311617,841.7341974881401,23165.735238995705,29628.268360507976,638.3722369512168,24147.37141908265,1334.92639296411,24810.4626072149,716.6956421421337
Stroma_ad_Dysplasia_FAAGSCC_13_4_no_tumorales.csv,24913.52453802059,22901.027203626098,17591.85888390721,24931.06865440612,11410.660792054587,29849.120840771095,14722.046185070572,30932.04284477463,30444.251447664108,23465.81760014864,25505.957510638298,24187.262302110023,25455.44375200416,30407.680530506535,30099.947965290456,25196.286708802025,28636.281021988067,23317.937571293212,30543.25059189933,9790.244281344692,16331.044132058023,20132.040777833765,30809.868407807993,29446.377953265237,24463.302065464395,17605.45131301137,31319.684915794376,28830.850183203063,31359.115910874465,29477.243185285846,30559.088760732506,18002.52216815663,25932.177734568606,31870.21463723031,27711.88342122076,26576.575106808486,31177.444910445887,30385.916845028696,15454.92332301596,22791.73958168937,27676.211400441338,27984.909597952133,31885.276674187957,22478.722782033154,30656.287804905944,29393.650769028613,12907.637797743164,29596.61106271047,31558.976401533113,29792.463953141294,13135.182444043037,29397.684703100167,0.0,29227.170247896844,29770.87496774509,6867.600553088796,4935.728139391546,31423.303116980558,29580.61891700055,4709.9945603428005,29658.29179579094,26423.009753083446,25717.932659112645,19721.451478184514,29586.876688285018,31528.802965209194,31543.023186421866,29303.270506217345,24971.047269984803,26144.759091072836,30955.740622530135,32154.833943779468,27157.47741335704,11825.64271409343,19935.16081588005,30064.276218505427,31550.388487449338,31543.835193712755,30485.727509872326,29138.081295960837,8690.859304969092,20448.909238794844,30961.78028502378,30401.608012929428,29294.247353632087,14790.706172068527,30855.67092398645,31139.940490795336,29200.345829426547,29587.624140099637,30245.66372143584,29864.61503679294,11619.349987794476,6627.275103050931,29710.617103230856,17527.824574876784,30555.021030783097,15582.453486557888,29272.512539427054
Carcinoma_FAHNSCC_14_2_no_tumorales.csv,6650.023641107535,15767.995414854524,15565.882614693503,5649.344877290131,25088.531831743443,1097.5004077995318,17567.41903577598,1818.2209434359654,1529.0152506543009,6783.789028726074,4247.035956836355,7533.120201577112,4871.180757107533,1328.4153384524957,1288.100581380387,6212.482870480543,1281.8321178150557,8356.722084383842,1595.9620466195995,29066.520761055865,20686.736393243147,12926.073890027794,1733.642730842727,1297.0173789811283,7033.424816983754,19562.258618418135,2295.9787055049355,1344.2247945867093,2247.5066824381684,1312.4554261814126,1748.928122740312,19233.042761937864,5181.691262009501,2732.209372066746,2926.10810150251,3891.556621039169,2074.573848285488,1497.6851141370478,28774.277468256765,16401.594724043505,1974.8168273696215,3680.996326798806,2774.3910083667215,7171.804033080521,1839.9935504036866,1042.776557173004,22632.13738352556,1090.8280329333124,3040.5540734898173,1410.7360358966368,40282.33783616519,753.9930239453067,29227.170247896844,0.0,917.4205742813499,23557.661347459933,27695.927956323598,2276.0350976774894,715.3067178015203,25479.633321142075,2748.7137404926734,5099.952710449537,4651.176189054026,14939.063861418652,1343.6623649891699,2833.2561742698413,2460.283559397633,353.0069472695408,5596.076638754317,3957.8152640103767,1836.3225696077839,3077.254332574808,3652.0104722221863,18198.465714334838,11302.592093467129,1558.0930359098757,2448.3590238760694,2451.4067284688285,1553.4546611699252,1429.9583962528961,25881.286486756188,11787.70280228405,2117.0190890385747,1290.3235970053856,1067.6787427555882,16437.4243947851,1759.766041978205,1999.0987807469185,834.8400549739164,1015.2572792195137,1191.4446438196846,1080.5494760881074,23471.730054727348,29398.18844139636,805.3968480685603,24509.46750726646,1582.8913420526874,25108.287212752097,613.1662320497219
Carcinoma_FAHNSCC_14_4_no_tumorales.csv,6377.561836925867,15405.363717093685,15268.667762489798,5490.190691241806,25167.334569095474,922.0070754298549,17448.964029714916,1413.0538093280697,1065.0616043899793,6786.442017677089,4534.120899951092,7213.819234136494,4907.468290181437,951.6791368676822,602.9845276655276,5904.090019654892,1380.2609199393196,8076.311742651924,933.3569352391842,29242.773331498607,20562.531616102362,12745.274295460778,1349.0481129392501,1661.0683264100383,6812.7481584668285,19441.55457508281,1625.2980417650956,1361.3943824794264,1626.2163562658952,757.2352432940095,962.2608198615167,19040.58397342941,4980.429623978172,2342.1538616836,2943.182118134196,3706.9165315766363,1537.4318146045537,1450.3801243741314,28649.778414359083,16040.837026009185,2426.438382674681,3263.9730238729926,2180.0925262423016,7532.67284100552,1198.049477992318,1193.0562757519083,22540.345693037663,1303.9600225787278,2329.597650733965,695.8799814481977,40697.58365148045,724.8770111227029,29770.87496774509,917.4205742813499,0.0,23978.676286801303,28261.246341373666,1889.0867308165884,893.9030105393851,26076.968071325537,2207.76433160748,4824.644395423134,4552.7227063604105,14751.527293068726,749.9364788242609,2088.0559131135537,1855.66529834581,986.9217823016934,5571.726967724365,3789.4290110543343,1260.4571545304009,2487.673887367746,3227.1750207745026,18603.95228187849,11078.69064383139,921.4668012256766,2026.4899886159649,1857.591972434694,999.6701516910332,1108.5788925550728,26171.70577518781,11258.513585338085,1609.1260055993653,826.7063845217058,1212.0292503770902,16334.674092957595,1155.1287032061907,1374.893345189035,992.6021727470584,1140.3651111941547,796.3837933448939,883.8743285583039,23471.2049517685,29998.59128610288,730.5135504932223,24307.592518393638,1007.1079189336224,25136.436611661866,802.036276853039
Stroma_ad_Dysplasia_FAAGSCC_13_6_no_tumorales.csv,18723.346047521583,17021.456904216324,11268.342584889597,18888.56822767608,6908.793407044281,24060.427432780492,8810.6422062714,24743.998361660353,24307.140084776514,17449.73417113551,19509.58516810819,17998.229325137727,19749.657463054784,24421.462064201838,24337.672775416653,19028.558080871164,22689.756811042538,17011.960762468825,24733.398752272285,6934.846247769527,11105.29538075933,14037.795114428729,24783.060732687165,23919.066818774118,18273.107604595934,11816.11917723647,25532.664461111697,22699.566627220305,25556.135113386437,23748.560207259634,24495.47697172165,12190.800843288192,19747.38343066557,25680.08317352348,21527.14518129919,20587.49005950787,25484.601673538455,24825.058479449242,11648.159898084761,16836.673405972884,22309.313915307575,21959.384808745715,25872.661756433947,16760.60035840122,24854.249696001865,23571.045637991407,8503.221975540402,24025.462129159914,25605.083943494337,23948.552181521267,17566.469610513264,23588.947365454424,6867.600553088796,23557.661347459933,23978.676286801303,0.0,5033.26738176111,25233.044278121786,24013.04979792385,7481.459183685308,23617.29861972007,20233.557378441747,19698.93961010268,13900.94187460799,23782.29302624528,25338.74429212029,25588.290283984068,23738.477416476195,18786.016479273952,20346.174295884004,25043.115643824258,26056.857678443925,21288.792404596556,7363.569143426392,13939.696506943872,24260.514144958775,25361.813902754056,25475.04366783315,24793.210674472753,23436.73560837718,5178.631251621847,14271.957751765143,24960.367771613903,24678.46403521949,23900.602076163384,8651.029261371288,24985.959109483585,25335.648100601204,23490.30573579138,24182.58023956302,24514.62716861756,24167.08425461749,7312.922938884596,11295.163384460704,23921.993481176174,12907.258117166828,24790.122384662853,10752.574643436701,23723.421741655377
Stroma_ad_Dysplasia_FAAGSCC_13_5_no_tumorales.csv,23435.051994829715,19102.400216209386,15044.381219720068,23431.390517295207,8203.174348738485,28360.056156058752,12121.746244851232,29458.08692683934,28968.51535061636,22029.92915920092,24010.341064920773,22707.702857772718,23956.93014837641,28921.988023616577,28594.497840825123,23716.96364920956,27203.265896279456,21574.458106039645,29071.471125149965,7732.567171736302,12650.356660560841,17388.75622139704,29381.19964037075,27688.642482566385,22984.527325146668,13678.64284844402,29690.126815426043,27351.794133476917,29780.704757100226,27868.9526284512,29125.04656098692,14096.190933834581,24458.61830693582,30395.192398887888,26237.651763621572,25145.798976624435,29505.95297374557,28517.71583623759,13191.944157142952,18842.843529435937,25885.84777325538,26510.609822826038,30412.63813990208,20828.169596895663,29114.957325754072,27925.078332105382,12113.564988957329,27911.455893388786,30054.2008690567,28319.611837079814,17000.663808491383,27921.243499538876,4935.728139391546,27695.927956323598,28261.246341373666,5033.26738176111,0.0,29948.297344599174,27789.212370916168,7297.018887098489,28189.023591178582,24948.75131395367,24271.091730619264,16199.058482472234,28072.601504091865,30053.745347647116,30060.767049412425,27734.021811322935,23498.91741265487,24587.874328577087,29481.539358247115,30721.081972983266,25682.332151879295,9929.640926729298,18323.461410968983,28504.531544719226,30077.35453152922,30110.334301918327,28811.01440356784,27449.733883836005,8198.678286847462,18726.825233880034,29487.924352511116,28846.579860124853,27524.598646069302,13289.225556348669,29385.52141731673,29580.610461508768,27677.842839102963,27780.185878232238,28652.82138982936,28271.361022011253,10723.63095324132,10041.7026162225,28236.42151386095,14225.885973291777,29036.010043356422,12058.508188389178,27793.23193716048
Dysplasia-HG_FAHNSCC_15_1_no_tumorales.csv,6525.70105852753,15331.925443086297,15410.891855659744,6533.278005876898,25843.17658668954,2116.1440076053223,17933.53786745055,493.1484744722432,982.6252107575161,8012.41025906658,5960.777797687926,7256.213530870983,6592.36209891272,1033.5811480431973,1746.8661303992121,6243.56315293774,2803.518342262414,8397.6408833913,1091.8055413125321,30134.318331001774,21248.341101403967,12984.881196105722,633.9220080832145,2752.7994210382644,6975.2001152085495,19889.767060998885,1783.7063996750603,2613.5734978546297,1686.6863724751115,2455.7653057787284,1439.3407474843677,19251.070518912384,5500.013393208502,815.185103282174,3719.302779499351,4939.315446356041,1535.093110444751,2499.9705542398415,28980.519553867653,15973.695361233025,4124.2010340829975,4326.585775297086,1521.943172160055,9203.944868416787,1812.0532962685954,2237.974838452602,23003.467387655623,2531.52153398942,2679.797193638109,1981.720502856865,41878.27169846405,2055.178664985143,31423.303116980558,2276.0350976774894,1889.0867308165884,25233.044278121786,29948.297344599174,0.0,2333.1803937349987,27432.182493091037,2998.547231951127,5011.002039137766,5724.573678990892,15184.85442630323,2258.3997464878917,1860.0503715750356,1595.4044209459523,2406.788133083891,6466.143463356255,5587.408343792288,1080.617416856593,1349.3580867000235,4667.476300911743,20435.238366421054,11676.787671552742,1969.922722949053,1110.5885843298283,466.5332717145252,2028.8612320324223,2700.836838203573,27296.77862081779,11879.082008299298,1625.8498873758208,1576.6366976594506,2967.3353515851954,16753.900332642334,1080.730111662726,866.3624171574376,2496.0634690654706,2805.5237669932353,1715.641937044461,2263.40576702262,23987.023204456436,31652.64958447999,1834.9624326468531,24531.84209060236,1785.8856886829312,25879.266186204546,2398.517215691509
Carcinoma_FAHNSCC_14_3_no_tumorales.csv,6818.309039932321,15889.956990714161,15721.136163683355,5885.2328943007815,25486.540703632018,1053.3500418258463,17840.492566007393,1866.612354111889,1421.4828377756116,7069.718966900691,4661.113541763169,7668.482090690368,5033.195035302246,1359.9416427947242,1073.6234457941987,6355.292362933984,1494.855402945534,8520.935190861092,1400.1205317657545,29488.625668968096,20953.405623376104,13157.790579331722,1737.4480668339193,1173.9839348243395,7233.846677093868,19834.032136148264,1954.8344822690703,1601.1981441110956,2053.739855522831,1064.4015408464572,1600.3565750016014,19454.826227870602,5397.478249881257,2784.21421374969,3270.7470234607945,4089.6340504635095,1758.1629716595662,963.1552939942476,29046.734909800725,16521.601544644,2029.2727609190677,3742.1034473332898,2685.800041222272,7347.199509910421,1561.4845825154653,1132.1028009904794,22920.819154945253,880.6939799508727,2996.6985238334664,1158.3927641689952,40736.89044554273,755.7989631310364,29580.61891700055,715.3067178015203,893.9030105393851,24013.04979792385,27789.212370916168,2333.1803937349987,0.0,25942.82471631308,2708.6752540102993,5262.289915456772,4868.682106098893,15166.011682131584,1265.7848016708153,2681.3243634996184,2329.64781298348,590.2489485110106,5911.243468492964,4077.7738114118347,1762.1410517642407,3036.7360417036643,3717.510206976027,18268.032106784933,11497.332801028264,1453.630347146783,2492.8942368203525,2415.8765131576592,1157.3494514010058,1150.5969438777818,26329.09627354661,11782.571087743907,2238.924380867623,1149.241184086529,948.9936324140326,16717.968971925886,1667.0211047247842,1824.0040516847919,805.0695583766682,762.8710957791284,1045.1280788249107,787.3106524510918,23816.725694210163,29665.950000668377,775.6637716481862,24720.589992085817,1387.1803682160835,25474.728717882626,568.0537763187679
Stroma_ad_Dysplasia_FAAGSCC_13_8_no_tumorales.csv,20947.56932661491,23073.580570833812,17701.80438640783,21038.084543134577,14192.270501572308,26156.840729519114,14956.485249311607,26941.570553503847,26471.547277651567,19594.043200108325,21579.886493407597,20347.504532571056,21775.469742866404,26529.937616793537,26420.096232825283,21211.413973192233,24785.659997730716,20023.62514693448,26842.772260131813,13095.990363850418,18348.928651972565,19189.141288278122,26936.14438777698,25806.16996758625,20479.19695327562,18536.90944751629,27637.922040009795,24856.224803213987,27665.11091392014,25799.994213744056,26683.131025877938,18813.38772917489,21947.810016175124,27879.23983696639,23723.467066691926,22732.518041858802,27529.431746270624,26748.00098678677,18634.019247098662,23034.690452031533,24013.34847838931,24126.470905588827,28038.546618180426,18788.948172648074,26961.32534393904,25575.749467437017,14063.578757320623,25959.274775632795,27750.4630802766,26057.95345088143,15944.87915303706,25635.30009683397,4709.9945603428005,25479.633321142075,26076.968071325537,7481.459183685308,7297.018887098489,27432.182493091037,25942.82471631308,0.0,25783.51147796655,22436.368362956273,21841.199673605814,19737.5384734354,25870.48235248073,27538.26476861654,27732.970029358286,25649.147447071024,20983.811225024656,22453.419637844276,27175.529414634566,28255.938257284848,23397.313721747574,9241.57567425553,18205.413646656765,26370.478021644096,27559.54531529014,27668.05193251819,26821.198462323086,25473.72400453457,10376.86215140058,18079.381079442694,27124.82192649986,26721.182957317662,25646.19085306385,13161.709600516768,27114.686689060673,27444.78241665332,25502.673647180876,25940.884347785966,26565.101205525265,26187.215513316245,12891.078726980166,5217.358493912828,25992.327745995866,20319.37003050156,26869.45305372386,18153.92508978394,25630.391285491263
Dysplasia-Stroma_FAAGSCC_13_1_no_tumorales.csv,5240.019774082498,14419.998463672251,14145.401916929564,4900.9565948234,24257.539213421136,2217.9378093736495,16414.493609908677,2537.812634618828,2214.8332535200875,6226.994608646385,4283.679741944144,6135.746269489821,4295.190844977837,2634.0907919505257,2106.976693245265,4898.840034054883,2575.794900894254,6999.768528310813,2511.2326422981887,28538.257413789743,19686.90038436344,11607.147422996733,2644.201419072131,3153.281385701983,5667.795024092399,18388.76372085828,2509.323789635777,1710.563485268335,2520.3062592117226,2015.2692889575933,1697.4154390866156,17891.535700423414,3954.031787753799,2928.995268235095,2200.4922571611414,3157.070234215084,2833.778102174433,2966.03107389035,27548.85153153555,15048.999051337683,2656.427359523433,1833.4799495112945,2535.941873222837,7429.043325842587,2132.5368099489565,2833.444904546701,21481.42322322734,2760.2538562729374,2193.149019734733,1655.6379276133414,40276.32748224924,2336.2117878047557,29658.29179579094,2748.7137404926734,2207.76433160748,23617.29861972007,28189.023591178582,2998.547231951127,2708.6752540102993,25783.51147796655,0.0,3697.9409359582432,3997.3645571542993,13654.95859008321,1636.5348779099913,2036.8313654012147,2164.668489989961,2729.6631397567107,4881.985661661196,3652.2626164619232,2213.269396160862,2824.4639821025758,2598.6624708126988,18459.918806105612,10130.447154509475,1792.5984963314772,2636.014014094418,2562.4399938604993,2484.9282778477173,1780.2146963049663,25694.325557852095,9987.941600634442,1608.868071098596,2669.3374672973137,2768.7081871054065,15249.717006967097,2393.090089763819,2885.8074968142723,2649.493881997807,2800.6386167430533,2728.503358711613,2356.00374848766,22501.54608557742,29900.05492090146,2514.2531744398398,23156.69342706995,2286.4636890744214,24315.85493838146,2506.785480227581
