,Carcinoma_AGSCC_2_1.csv,Carcinoma_AGSCC_2_10.csv,Carcinoma_AGSCC_2_11.csv,Carcinoma_AGSCC_2_12.csv,Carcinoma_AGSCC_2_13.csv,Carcinoma_AGSCC_2_14.csv,Carcinoma_AGSCC_2_15.csv,Carcinoma_AGSCC_2_16.csv,Carcinoma_AGSCC_2_17.csv,Carcinoma_AGSCC_2_18.csv,Carcinoma_AGSCC_2_19.csv,Carcinoma_AGSCC_2_2.csv,Carcinoma_AGSCC_2_20.csv,Carcinoma_AGSCC_2_21.csv,Carcinoma_AGSCC_2_22.csv,Carcinoma_AGSCC_2_23.csv,Carcinoma_AGSCC_2_24.csv,Carcinoma_AGSCC_2_25.csv,Carcinoma_AGSCC_2_26.csv,Carcinoma_AGSCC_2_27.csv,Carcinoma_AGSCC_2_28.csv,Carcinoma_AGSCC_2_29.csv,Carcinoma_AGSCC_2_3.csv,Carcinoma_AGSCC_2_30.csv,Carcinoma_AGSCC_2_31.csv,Carcinoma_AGSCC_2_32.csv,Carcinoma_AGSCC_2_33.csv,Carcinoma_AGSCC_2_34.csv,Carcinoma_AGSCC_2_35.csv,Carcinoma_AGSCC_2_36.csv,Carcinoma_AGSCC_2_37.csv,Carcinoma_AGSCC_2_38.csv,Carcinoma_AGSCC_2_39.csv,Carcinoma_AGSCC_2_4.csv,Carcinoma_AGSCC_2_40.csv,Carcinoma_AGSCC_2_5.csv,Carcinoma_AGSCC_2_6.csv,Carcinoma_AGSCC_2_7.csv,Carcinoma_AGSCC_2_8.csv,Carcinoma_AGSCC_2_9.csv,Carcinoma_FAHNSCC_14_1.csv,Carcinoma_FAHNSCC_14_2.csv,Carcinoma_FAHNSCC_14_3.csv,Carcinoma_FAHNSCC_14_4.csv,Carcinoma_FAHNSCC_14_5.csv,Carcinoma_FAHNSCC_15_1.csv,Carcinoma_FAHNSCC_15_2.csv,Dysplasia-HG_FAHNSCC_15_1.csv,Dysplasia-HG_FAHNSCC_15_2.csv,Dysplasia-HG_FAHNSCC_15_3.csv,Dysplasia-HG_FAHNSCC_15_4.csv,Dysplasia-LG_FAHNSCC_15_1.csv,Dysplasia-LG_FAHNSCC_15_2.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1.csv,Stroma_ad_Carcinoma_AGSCC_2_1.csv,Stroma_ad_Carcinoma_AGSCC_2_10.csv,Stroma_ad_Carcinoma_AGSCC_2_2.csv,Stroma_ad_Carcinoma_AGSCC_2_3.csv,Stroma_ad_Carcinoma_AGSCC_2_4.csv,Stroma_ad_Carcinoma_AGSCC_2_5.csv,Stroma_ad_Carcinoma_AGSCC_2_6.csv,Stroma_ad_Carcinoma_AGSCC_2_7.csv,Stroma_ad_Carcinoma_AGSCC_2_8.csv,Stroma_ad_Carcinoma_AGSCC_2_9.csv,Stroma_ad_Carcinoma_FAHNSCC_14_1.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4.csv
Carcinoma_AGSCC_2_35.csv,1813.527680775919,2514.739473862228,2028.8316433679677,1575.1050363791214,2359.1982618175075,1942.0010000434795,2227.7058868673166,2506.2494615435803,2861.165896910506,2018.717039768091,2508.930512846687,1782.2513422044483,1514.445473005061,1958.2433242898176,2167.4756871943723,2419.3428439660297,3452.96842722505,3434.925127483514,1451.531138424442,1323.8613181929416,2035.8475477521345,1641.2774140563913,1200.6203961729484,2207.0576999883033,2391.118595433424,3481.68211058538,1361.6109863283561,1375.7085136158635,0.0,1912.5703989042026,2371.128880616122,2360.3755657576803,1182.6399780882666,2424.801607873956,3266.1478794365885,2497.6449539885552,2840.9639664205342,2690.6214099208196,2446.120646439827,2324.3910461382347,3494.2155955533594,3670.5638531666063,3708.211694194116,1691.4109777221208,2999.093658230102,1541.2744380046825,1467.3755187993393,2172.5718005426793,1223.1674510832308,1979.4684227295456,2105.079202489852,2291.9484280776387,1849.021898971183,4626.087253783348,5399.052002934981,2907.866400330671,5078.953418793995,2860.2445658205343,1749.686566328568,1628.0475315537021,1767.1970476678057,1729.903930240971,3300.9458336965295,4880.592405280929,5131.665321047931,5213.688795729243,5107.675634082774,3364.034559076805,5078.609969597346,2932.62101021226,3033.843883953524,5920.943539509258,3630.5102718289268,5009.202794585374,5658.546771055014,4786.8461345517035
Carcinoma_AGSCC_2_36.csv,2991.65972252753,1149.0200853129122,1443.9015578532021,949.4678099814422,1474.1317505480363,973.4562403260923,836.9650613810868,1469.280879146801,1450.9422470341012,885.3611719040467,1607.521410751007,2738.769029018532,1037.2060121159714,880.2629777259497,796.9244530683588,957.6862390586,2419.290209154981,2535.627309460654,1159.8521682290336,1085.476203523165,864.6242895527109,1020.9316040928816,2391.0460204524666,1005.5023704513843,1392.0455298338077,2684.071546632134,1272.6460611523291,1215.3417272190477,1912.5703989042026,0.0,1410.5143789980837,1764.0188659917062,1610.0624859250545,1360.415505306828,2155.252741635179,1503.7740578637026,1632.8210324501956,1566.4333195550432,1381.5792464090107,1225.7330568440505,2469.2094791958184,2705.4420761767296,2765.178077572964,1288.3987269054467,2045.9758183666536,2341.9280366717,2616.1015555002223,1006.0332224248025,2206.699709091813,3280.4068144434373,3496.767268186406,2351.6153056072776,2078.4664892540695,4062.9885330205684,6334.427054878304,2571.940333451158,6028.028344287027,3832.0763009419,2683.894919725217,2086.4394614387325,1415.4572583798254,2571.6478588874893,4370.27352268046,5892.96791007838,4625.44486127338,4777.088622385595,4754.142427263103,3736.311711068039,5633.856334332759,2810.4752422150736,3487.212378804248,6660.916522336398,4354.01411537281,4601.026051026568,5280.027853107178,4234.038256474374
Carcinoma_AGSCC_2_37.csv,3149.987487416636,980.7204426565058,940.1339031769865,1348.0474231156613,892.5164248681076,1048.6884040533316,1169.4166110054628,723.7308299936105,1067.9824036666796,1055.6394590087616,830.774205914721,2801.8436830923515,1850.215251262087,1489.86371566162,1363.8598616312793,1151.2769537468157,1341.808739224178,1422.423883429759,1453.1727032951408,1685.4326403038206,1114.6772732398933,1192.547343892094,2590.867079866744,871.1561798418895,717.7457204057134,1554.7237946329317,1480.3775003095502,1542.327912489829,2371.128880616122,1410.5143789980837,0.0,966.8754954185388,1871.9832973355312,685.9774883848153,1240.4330305654053,779.8500159607427,979.1842597959067,769.9875080667823,817.8432256299304,811.0033864757477,1359.3352938142268,1568.1671487630867,1635.3191524742203,1097.6109428764537,983.5665495208852,2215.224169727356,2730.7780808268103,1012.0639906077844,2352.8323409887807,3398.375026829457,3738.3083445375064,2047.3530038463102,1889.475598021793,2965.5777816520617,6222.597905820464,1745.160494616767,5907.511093866056,3728.3585880289943,2635.76328199448,1932.5113653581438,1084.0875469111238,2525.206779612216,4272.975496774925,5777.035162566268,3537.7447305426795,3726.698794562394,3721.5626742792224,3311.2320396055716,5383.846412666387,1990.9339476530306,3117.1205829645764,6516.099273798106,4101.317456343356,3552.3019839878793,4240.105024583899,3098.029668224827
Carcinoma_AGSCC_2_38.csv,2776.795338657482,1526.6947021337394,1002.287583869552,1706.3962353855877,1102.1311960351209,1484.0616964932765,1715.1725001747523,1142.7573560032413,1540.5846456326005,1439.053230213255,967.5181408113611,2445.0746093916964,1955.5296987391719,2019.1656103702696,1841.9285103300829,1730.9667138902914,1494.1245436191543,1492.9912418805732,1791.1774485862707,1921.4299382070167,1593.7016652308732,1379.4888086392853,2399.4406624963162,1339.6555737875547,943.5316254695499,1528.8358621831908,1619.2702695278927,1644.956902018782,2360.3755657576803,1764.0188659917062,966.8754954185388,0.0,1720.521407600123,1062.4487742427793,1456.9307844709645,944.0836788315089,1374.7382604471418,1106.3339720452382,1108.4002902807824,1267.9235074677717,1504.6393773277573,1675.8675631771887,1702.1431541346299,1301.980814728178,1131.5663936097005,1917.9270650462133,2475.911421495372,1477.7840922918622,2147.2831313249458,3050.9915718144803,3429.6250686052035,1725.8979468518608,1523.972871055644,2888.950985686818,5683.593147230111,1751.9648650828035,5365.906065422766,3273.7657214729024,2351.373576845472,1777.7411067212154,1189.1679862662668,2186.1148053350316,3794.5814283941286,5227.319217928793,3443.1450097619454,3637.9326265884306,3635.124384145203,2768.21053376622,4863.794919836645,1477.9258110349413,2623.7986353804167,5953.964653628259,3587.8505681266497,3458.2805302336974,4139.731018153849,3026.6253075853815
Carcinoma_AGSCC_2_39.csv,1776.7163739897273,2012.813139383952,1565.3638732733752,1315.974472691537,1774.5056115569148,1549.4508529776813,1852.9900978722064,1974.4594968661595,2371.3328877452445,1563.4507277821358,1863.6231600422009,1658.3972475842806,1326.8905178997907,1747.8651198170664,1813.7981378667291,2036.0163604824784,2842.763913277241,2810.84912089817,1301.9908420645095,1186.4108514291222,1661.712550901948,1215.7650024486481,1411.5747858890304,1702.3730974905443,1806.9957290426364,2847.833083823875,1050.184456385082,1041.6025206901688,1182.6399780882666,1610.0624859250545,1871.9832973355312,1720.521407600123,0.0,1855.2293284248244,2655.922534254031,1926.0436506750827,2276.763386745322,2128.58647502419,1896.3373896684225,1821.5590767677527,2919.594305912391,3094.5860747858533,3104.034834698461,1256.9645900218716,2421.716450927203,1300.1821684280258,1545.6856604595548,1743.5069039291245,1243.1014072524506,2075.4841172851484,2454.628933548628,1656.0445423340436,1213.7314331488678,4054.837916308093,5211.884252001992,2403.3802022563414,4882.680644869372,2699.9215583323007,1697.5754129962195,1381.2104788682536,1274.513045694798,1523.9084262897854,3192.7584496030463,4736.822570502055,4558.930732738026,4656.770278935003,4577.707457848322,2811.5444755452736,4698.0660981265155,2279.87199267752,2521.5899690474566,5581.000546244689,3237.2538690583297,4462.8162234714655,5119.153142460599,4194.251911519694
Carcinoma_AGSCC_2_4.csv,3137.381161528723,885.6049185333151,1021.6852995768778,1370.0764597764355,839.540931694717,1034.495503612764,1137.4762437378427,738.8206799912913,935.007494016211,966.1697401612337,859.1942236355624,2895.0427889872735,1781.84259569384,1479.0998544237043,1318.370240301713,1058.4622326528022,1324.000870512959,1454.0944631289267,1521.325612821403,1686.8108954202994,1082.388602854388,1216.2610711195243,2684.5104154312503,788.8619285512804,651.4434236171493,1571.5715331666881,1478.3424205863048,1533.7458852454083,2424.801607873956,1360.415505306828,685.9774883848153,1062.4487742427793,1855.2293284248244,0.0,1165.5175811662084,707.9782848984902,857.6253341459011,710.6120079614847,693.7413903816655,766.567090976727,1365.146477048756,1583.0454779082959,1634.2742345410331,1189.9950921245872,1009.0181241243915,2314.6721851469815,2800.912648223339,947.9689647269978,2380.9412748670006,3440.3303943139217,3826.069961587592,2093.351266465362,1934.6070890270548,3026.9111682911152,6288.501607235254,1896.331044281311,5942.266503371205,3826.946597441959,2746.2877856744376,1997.480557393705,1222.8594784905902,2594.51469481596,4361.947239076995,5841.205203507636,3575.5845184747427,3765.9489709075538,3781.453202343997,3329.830615113555,5405.003248806381,2069.8072129319644,3200.3896345608973,6545.768092343472,4166.488714891107,3595.823986007743,4276.300695334185,3140.098009517752
Carcinoma_AGSCC_2_40.csv,3860.768596444268,1446.5552022905756,1635.5606629151168,2224.224452764899,1322.2799322503702,1738.5312562240942,1859.0764547890426,1143.284384264251,1156.247574450999,1691.1795545631464,1137.857798697315,3578.5266031240453,2600.1069062713673,2269.9451552444957,2015.3725435943559,1684.7149845492927,777.3157100381403,942.066781777038,2370.414073675801,2561.257084041071,1844.6837009971384,2001.6003599019,3462.457051521309,1517.7444830171278,1215.2944667586974,1076.6658250739754,2308.6931245743644,2426.25014334281,3266.1478794365885,2155.252741635179,1240.4330305654053,1456.9307844709645,2655.922534254031,1165.5175811662084,0.0,1136.9007475220014,1153.2747172423335,924.3991571256171,1182.7694234481512,1377.5196955078127,832.8675137080221,1001.391749399089,1025.4105210003004,1974.693602976175,886.2977001781773,2997.0618186205406,3518.9498703510117,1662.4239303153483,3179.3015768718774,4158.049123282746,4565.880232630308,2722.926242110715,2627.1861714859224,2490.068827910544,6611.5444636688235,2065.5007899241355,6297.073513618222,4327.912136714197,3369.908329661207,2705.875828575072,1922.351737440295,3279.412270850913,4846.76240332279,6173.4607343500375,3027.138829517901,3263.704451521963,3313.2972340844794,3602.9259205793887,5692.394548079809,2105.915170800847,3598.182571881271,6854.245858293202,4503.721793286025,3087.2031800197065,3762.4661416010017,2545.4165167390665
Carcinoma_AGSCC_2_5.csv,3174.9950910405505,1136.8116847071024,989.9537657884309,1543.0053946883402,915.250672447121,1229.8544939797275,1364.1511165834747,859.5553108244874,1081.7727053684664,1172.5562563428598,842.7836617088844,2881.761895865811,1910.1723326609044,1709.9064024290233,1522.6742632135363,1326.1006142142007,1246.9849772998882,1422.2374607270492,1660.62932230551,1806.1296944825235,1283.5697126209784,1302.0440790469786,2718.9136756019075,1022.7912324820139,691.3467469881706,1462.2427084767912,1610.6204483377148,1661.8352821996068,2497.6449539885552,1503.7740578637026,779.8500159607427,944.0836788315089,1926.0436506750827,707.9782848984902,1136.9007475220014,0.0,994.6900066616946,757.602014479839,759.6062358301765,978.7951981812693,1261.8872104429263,1485.6752442099719,1530.4414505650745,1268.4873021450408,911.2091371845562,2310.4567642887628,2821.87411401663,1136.4452773802336,2406.522461338919,3454.8334073283277,3849.8088961248636,2043.6823588458897,1912.1946344246414,2862.548961107775,6173.623031412082,1795.475476740098,5842.894125591198,3752.317031959544,2691.026215315745,2001.3316182880199,1240.136386741535,2543.851518926343,4277.866365098787,5717.583681804407,3451.385291527982,3640.3513959958063,3654.318233547351,3173.656927153807,5293.885109171612,1870.3489154887886,3053.4230060924,6428.0298979274185,4003.325566067516,3472.0142501471278,4162.978378536355,3026.329320841973
Carcinoma_AGSCC_2_6.csv,3553.504022227343,966.7204421955419,1371.19598419538,1683.7792360887638,1048.5425884806857,1240.344649630429,1315.1011490938065,871.873501370254,892.6325711895704,1204.1210454118766,1106.116631088804,3329.833574279544,2073.3187410057776,1675.8111839290689,1489.050603999274,1158.443887050613,1325.3201428507102,1464.6495165910846,1833.7248503207945,2035.5918558187245,1269.7430435475894,1548.443974826248,3130.421374737973,1006.5366715448145,949.2480369893406,1654.7773950458936,1842.2134777583003,1906.6597391938412,2840.9639664205342,1632.8210324501956,979.1842597959067,1374.7382604471418,2276.763386745322,857.6253341459011,1153.2747172423335,994.6900066616946,0.0,733.799841683453,868.6682618025063,911.5013347059362,1393.4578965905469,1625.9286725792904,1642.4598333474655,1525.2717965737468,1074.5885254672553,2728.7001114846043,3255.167134106616,1127.1510370084047,2808.508146394219,3889.491056218748,4287.735226484815,2453.0240065616686,2324.1574070696147,3063.7134651315914,6621.341247161848,2080.60120043279,6284.1394305572285,4216.149441801263,3142.554104764686,2385.3088141028425,1562.8270195977975,3017.7563344868563,4753.731002564919,6185.315797924438,3615.343482763904,3799.32647879288,3832.0608041368455,3655.676328050377,5737.523331364501,2350.1614476563955,3563.8592168932455,6865.025690674352,4508.482655830878,3626.00592053708,4312.744116934994,3194.704488610846
Carcinoma_AGSCC_2_7.csv,3419.3509487882234,892.5070148367413,1165.1182791763388,1568.0939483943105,904.8575575753964,1143.899708887513,1239.17923925934,681.329592673848,798.5673707181223,1107.0838223589988,860.5972225495609,3137.9609993036097,1982.06792281677,1605.855316986782,1423.649054155817,1113.8349162144923,1098.345185354877,1253.800561142266,1722.6820335693915,1913.0231412677308,1184.9789917873106,1407.4095708234029,2960.1961947345235,905.0179278420294,761.3279959766921,1386.9030209929047,1715.6124956428025,1784.5538798540301,2690.6214099208196,1566.4333195550432,769.9875080667823,1106.3339720452382,2128.58647502419,710.6120079614847,924.3991571256171,757.602014479839,733.799841683453,0.0,706.7159625927263,817.078768981965,1148.7435930903814,1363.278306118011,1402.6942029758302,1379.9560828359085,828.7323686474631,2532.1848071205054,3091.5129463922167,1028.9883923029706,2649.7951484401647,3736.892718897512,4135.833929724503,2288.353931301852,2146.428128191159,2833.0599557337455,6426.291724412732,1831.212775625517,6108.437890580387,4024.991495507631,2945.326663590413,2215.07814842509,1385.6590989097256,2856.6114480414208,4559.955352203157,5998.882456426644,3387.2374171220613,3578.8634506795333,3596.784539721268,3440.4802921127884,5539.363790660886,2074.358075251477,3331.659162009448,6689.440384191761,4297.576290773293,3403.5270845697924,4089.2069419075688,2952.76384224981
Carcinoma_AGSCC_2_8.csv,3150.3008936695637,954.372559947175,1037.9831298973547,1423.6435550871388,833.0196857556484,1070.1977798726718,1158.7389146809624,853.2814216760924,947.9564443934732,973.1555278731822,825.311512435624,2980.7204233226903,1727.8383151367814,1523.8265270590784,1316.7369084753498,1168.6390061589982,1387.7110934153384,1478.0624768741632,1552.7434295255555,1710.9869501619971,1115.5920343141536,1234.8393905396726,2758.1810280130644,866.8954728351389,726.4904963561597,1575.596758186273,1539.994909465684,1604.2964722939664,2446.120646439827,1381.5792464090107,817.8432256299304,1108.4002902807824,1896.3373896684225,693.7413903816655,1182.7694234481512,759.6062358301765,868.6682618025063,706.7159625927263,0.0,869.0685035310111,1434.6133877168138,1670.65541307579,1684.4472497697777,1249.5794631260196,1036.459574798798,2359.7013031082606,2852.050280816334,979.0080454221684,2428.6890027977815,3485.8536126524355,3905.3912498227146,2114.829700627585,2003.5735004882004,2972.592798968238,6265.746631030057,1886.8346892374684,5934.58264608383,3832.7387379968513,2785.6548236526214,2049.684307613797,1280.0471637902817,2604.8773129440247,4377.054126738226,5812.939505697342,3556.0414838952365,3730.905449427117,3735.1410544318587,3301.6120690706534,5400.6137890648115,2055.2406130197055,3184.0788855009664,6515.742558208307,4137.535465450472,3555.1614420994247,4241.788152956813,3133.672919489411
Carcinoma_AGSCC_2_9.csv,3169.5123717617907,723.9408967147547,1090.145777022967,1171.2769609122379,1020.554171747284,824.6723643472054,934.8089305266022,690.8895022612691,862.8478625287248,824.0441253927813,1056.346657783683,2939.1120919940313,1657.112293004348,1199.1500933097211,1094.4238969032856,804.561186749871,1478.213133616224,1591.6674510315208,1305.6672533699948,1504.3901100065707,830.1622978591428,1102.1852356573902,2676.5608310994653,699.2848509813548,849.4658757734574,1792.3526554901173,1343.1756686717783,1402.57967728444,2324.3910461382347,1225.7330568440505,811.0033864757477,1267.9235074677717,1821.5590767677527,766.567090976727,1377.5196955078127,978.7951981812693,911.5013347059362,817.078768981965,869.0685035310111,0.0,1543.1806712743155,1745.9517698562472,1802.045665122042,1050.764634931842,1154.7676089848183,2367.4386462825173,2867.0900118173417,741.2603864919439,2364.2415574718,3486.2260119534008,3869.564771231355,2193.2432103195433,1971.3226532949186,3171.683113496271,6435.239524120852,1946.2961727778097,6113.4477739613,3953.7384996350365,2787.6104435526768,2024.651111859545,1173.3753749167736,2662.0709590038878,4486.935582448859,6011.52043750491,3698.915587105678,3883.684271059406,3890.3168685800933,3528.332892240344,5605.212321229565,2306.2995840526887,3354.24124730049,6713.488452792658,4330.808213228373,3712.836389319339,4393.670849291348,3277.5245812955486
Carcinoma_FAHNSCC_14_1.csv,4054.068776991541,1679.589545557093,1790.6845554944675,2429.2466106421457,1597.5989751867094,1985.403719368444,2104.917701709253,1265.9244456747729,1377.1343182244154,1981.4074497030936,1350.6445602938209,3679.1264840540052,2921.0664812140512,2497.610058362613,2322.7454084560336,1908.122298985814,612.3234162463464,784.1832418349276,2547.6055193157463,2778.3742005928007,2064.7477336814195,2242.1722191192785,3607.5979977977095,1762.1476456331247,1369.2911748318477,868.6355313260285,2499.5957835646723,2543.009607878047,3494.2155955533594,2469.2094791958184,1359.3352938142268,1504.6393773277573,2919.594305912391,1365.146477048756,832.8675137080221,1261.8872104429263,1393.4578965905469,1148.7435930903814,1434.6133877168138,1543.1806712743155,0.0,369.3805904945467,621.0785457783156,2051.8475803278557,726.3640866856407,3119.0552757547525,3710.7263688901016,1803.296251412273,3342.652665551458,4313.099629120383,4729.373134838345,2821.683371171121,2711.356959767052,2085.437973689255,6730.000175012933,1890.3126469818903,6402.3682073212285,4463.615329883277,3515.7455931025133,2764.5406647211657,1999.3218996766395,3371.361685647835,4986.267075139708,6279.079694124002,2623.514961174379,2867.154471036629,2942.867516845232,3667.4253857538397,5761.947962592854,1997.1935682359024,3689.632329526911,6961.815232280603,4578.155777378146,2706.4491954122245,3385.3768164088538,2186.963319814675
Carcinoma_FAHNSCC_14_2.csv,4180.03239293197,1907.9950968761455,1982.7371793745529,2646.216379286243,1810.631764243702,2216.1286512132506,2343.9671934116996,1448.350454768913,1592.0945433045429,2229.2553504683588,1540.0760862144828,3781.2714133364625,3153.942309957769,2727.1582598408268,2580.1650951934166,2125.8727918774816,634.6247653142964,723.8218497936709,2765.1608604563385,2982.9059957598656,2295.009147537958,2449.670646579562,3726.981614993554,1992.0707403866816,1576.881629359992,772.9673027705416,2683.365050925371,2730.6401567039406,3670.5638531666063,2705.4420761767296,1568.1671487630867,1675.8675631771887,3094.5860747858533,1583.0454779082959,1001.391749399089,1485.6752442099719,1625.9286725792904,1363.278306118011,1670.65541307579,1745.9517698562472,369.3805904945467,0.0,515.6077876500806,2205.87840963467,893.7877617726976,3242.5575787050097,3829.662384602564,2041.743045773173,3475.9779620154122,4418.652197181012,4829.451336683874,2955.5106853517973,2840.0539962114635,1924.4646402013584,6785.304141285546,1888.091126994172,6464.746972030346,4545.042342472073,3627.7087318710437,2870.7698716409054,2138.4612883836235,3478.005415680152,5056.951408813833,6339.523250648783,2403.7361523289724,2668.7661997905184,2759.703566274912,3733.450224774119,5818.497645159135,2024.8693031484727,3768.3054134545114,7017.921497835974,4642.2240654883435,2512.085978087846,3177.0904506261477,1961.8874012722968
Carcinoma_FAHNSCC_14_3.csv,4179.628973745606,1961.6463317859707,2017.7276941062119,2705.561258249904,1836.9376164455007,2239.348011532977,2405.758157298602,1527.14960447456,1677.022942030515,2247.2390645992164,1553.6916392210442,3817.234644417474,3165.666789781568,2760.3352015377577,2616.0656523965854,2206.6912643546393,654.7361837240048,721.7751087343842,2815.3336246049575,3043.3041096283787,2348.42038496276,2505.3073522711557,3775.6565767186416,2038.5633344194891,1625.3910099581742,750.9666482985045,2731.664629366081,2782.3288138388593,3708.211694194116,2765.178077572964,1635.3191524742203,1702.1431541346299,3104.034834698461,1634.2742345410331,1025.4105210003004,1530.4414505650745,1642.4598333474655,1402.6942029758302,1684.4472497697777,1802.045665122042,621.0785457783156,515.6077876500806,0.0,2274.612794445178,957.5060014258777,3270.346676926031,3852.6060612517126,2111.5163702235814,3511.148162310361,4427.905594713473,4867.673214728121,2968.7862270280243,2860.5466575222094,1797.1429165586117,6750.324480673091,1873.8318024824596,6427.957674512261,4535.623092491827,3622.6753955977792,2894.5066830376,2168.167645773747,3472.984860185091,5028.715447704207,6307.776525301464,2277.2754442832997,2512.4408217061,2619.7164186172563,3712.2438828169225,5789.392206132003,1991.632215976523,3747.6212394099884,6978.097704578353,4588.700763407314,2367.7459732684847,3042.1735392975397,1846.5470195605258
Carcinoma_FAHNSCC_14_4.csv,2537.55835637354,1341.5281266991683,1083.4562151648747,909.6429099746271,1330.403343442705,967.2606083311559,1245.5723598319878,1159.9872368404797,1600.5202235923723,1032.9414504644096,1294.1035666211483,2304.768764602247,1419.0413094635155,1309.437835082169,1327.7575378510471,1371.7657041117325,2024.3901220721311,2028.4009241988063,952.8669965811567,1132.9712367584962,1085.0975479838728,848.4107070777742,1939.0867661737145,1081.2336157893342,1197.6645055764811,2078.8143619067514,885.27661861462,965.7601274398959,1691.4109777221208,1288.3987269054467,1097.6109428764537,1301.980814728178,1256.9645900218716,1189.9950921245872,1974.693602976175,1268.4873021450408,1525.2717965737468,1379.9560828359085,1249.5794631260196,1050.764634931842,2051.8475803278557,2205.87840963467,2274.612794445178,0.0,1570.7129406992074,1701.3538819288322,2129.2664194293297,1122.5623320201134,1681.95420786598,2801.6304088159386,3102.9900434907295,1811.4504369290498,1479.118140778898,3338.1088374284177,5965.4551811647625,1808.764599978767,5637.81138010035,3368.8074361576187,2142.224889793478,1379.4367477488713,826.9192477772888,1984.8457161163465,3855.049287651589,5485.284725258699,3882.790975624069,4016.402204163228,3971.1413208702306,3185.193262156045,5268.501033508476,2132.3005716436005,2917.8256452433507,6312.00472459443,3857.934247537072,3831.278298433714,4505.0660321193955,3504.707835935505
Carcinoma_FAHNSCC_14_5.csv,3603.1383259046656,1340.3495068573789,1327.6217757357178,1974.1551542024142,1180.612204737283,1546.1270248953344,1698.4370318840947,906.3732162754939,1109.896628478516,1566.2407718128236,973.0060268081139,3265.8501223310145,2447.022169799594,2068.6431721454383,1926.899438614285,1580.526496156572,758.9269695537608,885.5922410631954,2092.930061899331,2295.335363226723,1656.3384367768053,1783.3415013583315,3136.116848798092,1353.511668111308,987.4785807588373,978.8219211675391,2024.6855131141158,2079.269987276286,2999.093658230102,2045.9758183666536,983.5665495208852,1131.5663936097005,2421.716450927203,1009.0181241243915,886.2977001781773,911.2091371845562,1074.5885254672553,828.7323686474631,1036.459574798798,1154.7676089848183,726.3640866856407,893.7877617726976,957.5060014258777,1570.7129406992074,0.0,2664.6559580137905,3244.4161300688847,1409.713882308881,2860.3784286919113,3879.5983454387206,4279.650490198732,2367.915493587258,2269.1876635221515,2323.019535674365,6442.927015281343,1623.6927211711347,6113.226593575538,4099.856224617729,3064.830432925872,2314.2100121187764,1525.7567134619314,2919.7038953704014,4615.989174927097,5984.420198285699,2896.0685426974424,3099.758189931873,3137.447669296207,3375.356793391514,5497.104681558664,1800.1451245500489,3343.8569359389357,6685.750768577088,4271.722569931254,2939.795284561877,3625.12369539176,2462.0677311722284
Carcinoma_FAHNSCC_15_1.csv,1394.6415991940264,2617.5908727660376,1944.1103433543658,1989.161005136235,2304.064760734586,2181.888890984681,2505.8005986147987,2387.8342255032144,2868.9606274684197,2192.253769121167,2227.389668458842,1131.7170926828535,2093.2736368063765,2483.158933390569,2479.067026788116,2689.0566931415474,3077.8758535454854,2936.0969365632427,1853.0076215229667,1842.4597308941752,2298.1737142885145,1779.7376038261966,1055.8408173086746,2303.514728733231,2203.2108716822195,2954.5716364715563,1613.370949248906,1787.8375938934314,1541.2744380046825,2341.9280366717,2215.224169727356,1917.9270650462133,1300.1821684280258,2314.6721851469815,2997.0618186205406,2310.4567642887628,2728.7001114846043,2532.1848071205054,2359.7013031082606,2367.4386462825173,3119.0552757547525,3242.5575787050097,3270.346676926031,1701.3538819288322,2664.6559580137905,0.0,1095.4526369786506,2366.856681912597,1049.016343768558,1591.770153378194,1961.4334784510104,1626.123844909879,1230.6357681835013,3911.3748821503495,4617.568385478605,2218.673380517923,4300.9452855617765,2047.887599409294,1060.5993577436104,1201.9561463748576,1531.0418171488486,939.3482378464233,2527.484638441223,4079.9751912883876,4411.4897137650205,4472.357908826887,4337.706828106217,2473.3629302087506,4342.44379725997,2017.181221586851,2081.430776023185,5122.173345191465,2723.653720087456,4253.926880681406,4891.578604179516,4057.888682683795
