CellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,CD45_2,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
335,2585.120553359684,108.57114624505928,57.03557312252964,621.1600790513834,12.774703557312254,2585.3438735177865,401.4841897233202,278.09486166007906,1124.5849802371542,2253.120553359684,410.3656126482214,3154.681818181818,1119.8675889328065,2619.0316205533595,496.201581027668,172.45454545454547,172.4505928853755,1432.790513833992,2007.5,174.64426877470356,157.5671936758893,2224.387351778656,366.4584980237154,2461.3636363636365,454.14624505928856,890.2134387351779,381.8537549407114,189.9486166007905,1059.7707509881425,414.00790513834,4457.314229249012,6750.46442687747,506.0,26.418682216265285,24.43242233273988,0.380414515627303,0.9619771863117872,0.7485207100591716,-0.7946619203518024,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
378,2277.098546042004,116.1260096930533,57.98546042003231,614.3085621970921,13.581583198707593,2613.2907915993537,362.5815831987076,450.373182552504,1121.0484652665589,2632.5767366720515,357.6688206785137,2381.3069466882066,1100.2084006462037,2711.657512116317,377.7075928917609,163.1680129240711,118.65912762520192,1478.1647819063005,2315.124394184168,164.6801292407108,104.3004846526656,2120.877221324717,200.58319870759289,590.3747980613894,449.8885298869144,796.6090468497576,335.66558966074314,113.1373182552504,1038.600969305331,414.18093699515344,5230.5589660743135,6809.967689822294,619.0,31.988211987382822,24.712699162934044,0.6349460981802617,0.9717425431711146,0.77375,-0.2213784208398991,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
439,1584.112262521589,88.18480138169258,52.696027633851465,616.1088082901555,12.704663212435234,2061.5785837651124,402.37823834196894,224.75302245250435,1121.9550949913644,2202.5198618307427,392.0224525043178,3979.238341968912,1093.480138169257,2537.177892918826,419.2435233160622,176.89119170984455,124.80656303972366,1592.2279792746117,2619.274611398964,172.58549222797927,167.8238341968912,2498.3799654576856,216.5837651122625,381.6580310880829,453.6511226252159,766.2227979274611,320.419689119171,111.78756476683938,1041.1848013816923,413.7616580310881,5739.604490500864,7122.998272884283,579.0,31.7310190207301,23.254850502816225,0.6803639916236165,0.96661101836394,0.7782258064516129,-0.3195772512084885,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
473,4487.170418006431,240.8842443729904,81.97106109324758,633.3279742765274,309.89710610932474,5388.4951768488745,740.0546623794212,191.22186495176848,1116.7041800643087,5410.836012861736,485.4951768488746,151.90675241157555,1095.1575562700964,6075.112540192926,477.40836012861735,306.41800643086816,158.04823151125402,3153.299035369775,484.68167202572346,174.83601286173632,142.63665594855306,4882.800643086816,226.7524115755627,291.40514469453376,490.91961414791,747.2700964630225,313.10610932475885,121.14469453376206,1014.8456591639872,410.9614147909968,4589.736334405145,6367.958199356914,311.0,22.47354331346888,17.67986754902604,0.617339403457704,0.968847352024922,0.7853535353535354,-1.3154287399169449,FAHNSCC_11B,HN,1,FAHNSCC_11B,stromal cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
480,2218.9704347826087,128.7686956521739,58.74608695652174,616.9217391304347,11.304347826086955,2227.5026086956523,431.8,375.3408695652174,1118.5860869565215,2034.532173913044,407.93391304347824,1377.248695652174,1088.2417391304348,2374.697391304348,527.5826086956522,167.48521739130436,208.6713043478261,1451.631304347826,1462.8939130434785,172.61565217391305,138.2521739130435,2367.740869565217,191.8417391304348,4000.424347826087,456.0991304347826,829.0660869565218,347.95130434782607,152.42260869565217,1047.4660869565218,412.3721739130434,4905.121739130434,6864.198260869565,575.0,27.319390194173568,26.804779035721275,0.1931809155539957,0.9762308998302208,0.7887517146776406,0.4665498720407366,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
492,1755.2744827586207,108.42206896551724,57.71172413793104,618.0165517241379,13.053793103448276,1808.9655172413795,391.7393103448276,209.26206896551724,1118.326896551724,1712.0262068965517,375.4758620689655,1769.8979310344828,1093.611034482759,2136.20551724138,513.6372413793104,162.7558620689655,172.05379310344827,1370.1462068965518,1373.7903448275863,172.84,137.3848275862069,2350.622068965517,202.84,3439.3724137931035,458.656551724138,897.3696551724138,380.3751724137931,183.89793103448275,1052.2703448275863,414.7696551724138,4685.755862068965,6844.257931034483,725.0,30.67307625431311,30.11732475914201,0.189496193164683,0.9628154050464808,0.7544224765868887,0.96670415391236,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
496,2603.724358974359,97.56837606837608,59.2008547008547,616.6858974358975,19.49572649572649,2887.56623931624,472.9700854700855,251.5192307692308,1131.465811965812,2462.963675213676,513.0598290598291,3982.3504273504273,1095.628205128205,2922.754273504273,547.8012820512821,317.39102564102564,151.84615384615384,1572.198717948718,2528.277777777778,179.8482905982906,128.06623931623932,2561.935897435897,217.7692307692308,1744.8418803418804,454.88675213675214,831.2628205128206,363.77991452991455,156.63675213675214,1072.5918803418804,413.3076923076923,4149.538461538462,6492.474358974359,468.0,29.345250077905984,20.418314815783425,0.7182392256776896,0.968944099378882,0.7959183673469388,-0.3773151024327781,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
524,4479.530737704919,145.81147540983608,57.22131147540984,618.2561475409836,30.165983606557376,4725.274590163935,491.1086065573771,362.2766393442623,1134.983606557377,3927.516393442623,495.9467213114754,5947.7172131147545,1134.0,4101.358606557377,545.2950819672132,254.92827868852456,186.43852459016392,1829.3688524590164,3981.581967213114,181.89139344262296,136.89139344262296,2635.2315573770493,1210.920081967213,894.280737704918,452.4897540983607,853.1045081967213,386.3319672131148,136.89344262295083,1043.452868852459,415.0,4125.165983606557,6327.227459016393,488.0,31.711420283823458,19.654453461315352,0.7847669042159184,0.9740518962075848,0.7870967741935484,-0.2388734709953326,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
525,1047.2955032119914,102.18415417558886,56.29978586723769,610.0021413276231,14.083511777301927,1291.713062098501,382.6167023554604,220.4325481798716,1107.3683083511778,1537.4197002141327,393.661670235546,3523.0620985010705,1082.3618843683084,1948.8351177730192,454.0706638115632,154.76017130620986,115.42184154175588,1343.6423982869378,2990.421841541756,164.94646680942185,100.50107066381156,2238.762312633833,183.3147751605996,1025.7708779443255,453.2933618843683,788.2248394004282,335.98072805139185,156.12633832976445,1055.9678800856532,413.3147751605996,5226.327623126338,6872.869379014989,467.0,27.051216433695803,22.030088995745302,0.5803257956525211,0.9609053497942388,0.7520128824476651,-0.3157118802368163,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
528,2008.80394922426,124.64739069111424,56.34696755994359,613.7334273624824,13.540197461212976,2352.1960507757403,363.2990126939352,382.5007052186178,1123.8744710860367,2372.067700987306,371.69957686882935,3074.1904090267985,1094.3568406205925,2480.678420310296,377.6248236953456,172.16925246826517,191.77856135401976,1429.5303244005645,2031.25952045134,168.05359661495064,276.15514809590974,2082.4245416078984,214.311706629055,716.052186177715,453.1311706629055,784.2172073342737,324.22002820874474,125.17771509167842,1044.6459802538786,413.1438645980254,5301.060648801128,6843.078984485191,709.0,35.82673794823596,25.39990173425595,0.7052437093195936,0.9725651577503428,0.7447478991596639,-1.055776744544798,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
531,2216.630470016208,123.1037277147488,60.883306320907614,616.0534846029174,13.40032414910859,2728.4100486223665,359.0713128038898,314.032414910859,1117.517017828201,2878.3468395461914,397.3192868719611,4411.162074554295,1101.6661264181523,3163.5202593192867,445.4554294975689,159.5607779578606,195.78930307941653,1803.204213938412,2632.6969205834685,169.0518638573744,162.94975688816857,2654.729335494327,417.6191247974068,255.2220421393841,452.3500810372772,809.9319286871961,348.28849270664506,157.8363047001621,1040.066450567261,413.9643435980551,5144.282009724473,6765.557536466775,617.0,30.491692444500217,25.81967711363573,0.5319473430327571,0.97626582278481,0.8183023872679045,-0.3674139625060963,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
589,1936.487577639752,143.93788819875778,63.51552795031056,626.5062111801242,223.04658385093168,2596.186335403727,498.6428571428572,172.01242236024845,1117.611801242236,2586.667701863354,423.2049689440994,115.74223602484471,1088.527950310559,3331.034161490684,373.72049689441,229.41925465838509,215.4937888198758,1904.7142857142856,369.2391304347826,168.09316770186336,171.416149068323,2871.0248447204967,179.22049689440993,183.6273291925466,526.7329192546584,720.0155279503106,305.5527950310559,136.29813664596273,1009.2298136645962,414.2670807453416,4726.071428571428,6134.791925465838,322.0,24.08596174031,17.048310451011073,0.7064017860468836,0.9640718562874252,0.7892156862745098,-1.53915565090601,FAHNSCC_11B,HN,1,FAHNSCC_11B,stromal cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
598,2098.008532423208,100.48122866894198,55.14846416382253,615.4453924914676,15.315699658703071,2352.668941979522,446.0665529010239,249.27986348122863,1127.240614334471,2419.8225255972698,356.2798634812287,3125.566552901024,1097.0733788395903,2587.866894197952,361.8327645051194,198.77133105802048,159.05631399317406,1419.5,1948.061433447099,166.47952218430035,204.86006825938568,2053.273037542662,164.90102389078498,230.5614334470989,451.8225255972697,769.6092150170648,319.9129692832764,110.8924914675768,1025.8293515358362,412.5153583617748,5490.3105802047785,6877.250853242321,586.0,28.395415666504665,26.430345056490868,0.3655385483764004,0.9654036243822076,0.7751322751322751,-1.3523892781698057,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG-HG-LG-carcinoma-invasive_and_stroma_FAHNSCC_11B_2
