,Carcinoma_AGSCC_2_10_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_11_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_12_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_13_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_14_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_15_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_16_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_17_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_18_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_19_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_1_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_20_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_21_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_22_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_23_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_24_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_25_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_26_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_27_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_28_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_29_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_2_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_30_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_31_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_32_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_33_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_34_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_35_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_36_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_37_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_38_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_39_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_3_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_40_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_4_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_5_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_6_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_7_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_8_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_9_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_14_1_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_14_2_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_14_3_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_14_4_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_14_5_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_15_1_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_15_2_tumorales_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_1_tumorales_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_2_tumorales_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_3_tumorales_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_4_tumorales_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_1_tumorales_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_2_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_1_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_2_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_3_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_4_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_5_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_6_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_7_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_8_tumorales_no_tumorales.csv,Dysplasia_FAAGSCC_13_1_tumorales_no_tumorales.csv,Dysplasia_FAAGSCC_13_2_tumorales_no_tumorales.csv,Dysplasia_FAAGSCC_13_3_tumorales_no_tumorales.csv,Dysplasia_FAAGSCC_13_4_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_10_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_1_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_2_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_3_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_4_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_5_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_6_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_7_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_8_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_9_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_1_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4_tumorales_no_tumorales.csv
Dysplasia-HG_FAHNSCC_15_3_tumorales_no_tumorales.csv,4420.337941735086,3736.551476593999,3798.1630674749717,3991.8831069744347,4039.9401827309275,4361.458707926534,4268.715573894563,4775.460745410688,4025.2803447702677,3967.031514504675,1915.3200971301503,3687.572064914646,4286.540758357253,4272.319265299331,4304.063548014846,4792.616022344707,4562.44088102036,3760.777190266143,3578.461021089814,4070.5967958290266,3618.3951984257137,1713.2077462274674,4167.182186890702,3999.815572701072,4615.113800059496,3377.28765596251,3369.007825170602,2749.8226855624875,4014.153086588559,3985.409652475946,3646.818706189523,2889.930765886582,2087.936281582656,4637.813643463387,4028.9246221859735,4041.474282331631,4516.965970616892,4114.297767209891,4187.629325628703,4187.60259651322,4225.587142307481,4042.5104158522686,3509.873971643165,2349.9469103847123,2727.2149423831506,1722.977718732922,1300.342604155051,2854.5224607664154,1238.3459859398902,0.0,1064.9435420298469,2243.9997809219103,1748.1028304736192,2657.292129329425,2237.437891882351,1945.8145203658185,2595.217673297751,3515.8965990740667,2323.047380600962,1989.987843367218,1461.253255826651,1633.753529309353,1416.6090151261212,1390.3265219372547,2706.602423453196,3147.6210196182483,3087.6801586718498,4621.911706338627,4279.487886729492,2505.4522755915877,1867.8942118796276,2348.4322667813376,1863.6818738913419,2242.8484241215483,2546.174636796685,3282.9124041929167,2888.5867222340607,3117.4451000306262,2681.472545945705,2962.913169555208,4344.243628742471,2540.5517776004544,2623.3569571935936,4593.988212484021,5889.038394597586,2122.281339842269,8046.011257136923,3243.682690417295,7049.379783714369,5820.77693295235,5105.056299511637,5124.6699195118235,4480.37299968405,5686.804861831565,5423.985166713043,3362.456443511969,3443.1389436623876,3563.1100285885177,2802.570826784588
Dysplasia-HG_FAHNSCC_15_4_tumorales_no_tumorales.csv,4425.015451440528,3738.215022899071,3818.5347216419113,3984.90063931881,4050.1699688282742,4382.250153758004,4263.999444122312,4774.492439753175,4051.3513451668505,3968.2591267039265,1993.8209074597776,3729.082028826576,4307.027614542971,4287.609019252623,4363.158038466539,4756.27429658295,4567.828429204809,3777.473969777768,3608.083392868242,4086.8062465541657,3664.502547943808,1709.8874937806402,4186.714254748628,3994.920800368109,4578.380673205848,3385.3220251750467,3392.0174069619447,2773.915754110287,4016.1422787185984,3983.5999777847455,3620.998797207103,2931.7888787909374,2123.4506802697574,4605.84470122473,4049.14083701688,4027.292060643491,4491.679290330175,4139.093921732113,4196.0306900705755,4210.767274975713,4195.820663081763,4016.3770710815847,3504.479669899757,2364.144487623895,2748.4389550893493,1686.1530552358906,1296.7701539708119,2873.546553938915,1353.1529623648196,1064.9435420298469,0.0,2078.1551210752955,1641.0114508666456,2603.883928698602,2058.4804312227457,1835.745420690953,2362.5560544439854,3457.423210747864,2171.4559253742264,1963.7227623452063,1364.9740893408994,1649.05117113976,1568.9242456575987,1405.3434166317345,2750.0024388877555,2840.9222437373473,2800.3095775707116,4363.016463067549,4000.1647209745774,2322.1266992819915,1669.0696861852473,2182.3563495122266,1784.4405078188072,2049.7490061365925,2368.231487610527,3103.511908572708,2536.041078412864,2755.734666295553,2441.583892993811,2890.4611278473744,4144.482651460002,2400.47124734653,2570.449778806234,4396.396910959629,5610.578272466371,2150.076978555638,7753.3224380891115,2999.5989564641886,6767.715893048943,5489.996729537932,4809.4347323052925,4815.959397545148,4237.171075507462,5378.732183925416,5139.811960222736,3112.0007458481864,3146.485822083892,3233.0818812202488,2623.151129572406
Dysplasia-LG_FAHNSCC_15_1_tumorales_no_tumorales.csv,3914.7304604866185,3317.159789916915,3629.277189977472,3473.6659908136467,3677.802206223285,3991.3208633500985,3764.609178798328,4225.291808571337,3632.6452694657028,3475.422290972592,2074.641604553142,3519.897815157481,3988.634545080674,3862.2986433781684,3896.4145222645398,4092.6303402258327,3881.89859059166,3670.4383723015276,3507.679044083246,3665.6619100995945,3419.96804634167,2204.769540279451,3739.6583529565205,3466.8900433382264,3860.66812452212,3221.3723220007505,3157.2137626735066,3150.6803559777754,3710.4739021497053,3525.33377656344,3126.296753285481,2844.633559574344,2742.282375319626,3959.6858333979144,3525.6626322354687,3498.6648677717412,3912.627207566988,3551.5258739464853,3672.833004187214,3747.3629743040856,3601.2039733383554,3421.8537841410407,2712.2448766318334,2585.35301746231,2157.2048960331517,1495.3243553329671,1731.197987614415,2787.019826510704,1969.4991386200136,2243.9997809219103,2078.1551210752955,0.0,1137.3522944984038,1925.0018310396515,1323.8964998109548,1409.258786680131,1576.3281550809363,2472.9120464478347,1432.8541749670735,1825.3496331508156,2181.12375200688,2907.214051559084,2984.435226207539,2032.2152798160423,2634.0558243237856,1922.1772121092822,2120.7087142252526,3091.1068454845326,2979.026676401261,1323.0369195830708,1272.2786010118107,1513.9915448547326,1270.9051098667055,1670.585989657916,1884.0962905064202,2803.6361242945627,1921.0711840782,2054.2326716438693,1854.0197741766744,1465.6740682568736,2745.43175397845,1365.8011674944767,1221.7849021332188,3293.957929814081,4117.656984857783,1579.425444234183,6225.933472334835,2087.9288081834975,5363.828901225681,4267.202280804299,3532.0855825182575,3479.9416736426792,2875.146272205022,4075.5880789645526,3705.979626554972,2129.196852285855,2486.110796257059,2626.7652089800695,1849.8558541685939
Dysplasia-LG_FAHNSCC_15_2_tumorales_no_tumorales.csv,3835.084768286373,3217.0490402813975,3495.542848321734,3420.916405019921,3575.835529277588,3870.0184499678626,3659.622602671378,4134.480317533653,3523.8314133746862,3378.9558106481472,1654.9976293425764,3340.5036840932116,3883.6912600437954,3749.6836287649326,3774.7947805866993,4039.2256182049664,3829.549285464622,3517.026226524182,3348.2942293606598,3550.138901799339,3261.4283473524665,1791.7937582010832,3625.037700989473,3382.932218985653,3847.131095487294,3099.631324424487,3026.587588066995,2853.4832064305742,3569.0467244297083,3433.353025764633,3010.711380947741,2661.1865590330976,2406.039553345109,3916.8736721204405,3437.7003349525403,3414.9437045384075,3851.870425315015,3431.188419599023,3600.606500221976,3639.5581502319255,3521.9018615919204,3350.4072921524225,2680.0177656514857,2364.083032950138,2045.8055804777243,1216.0377281417773,1270.8389859030747,2606.4857231247547,1562.9320449052852,1748.1028304736192,1641.0114508666456,1137.3522944984038,0.0,1995.3241899330667,1300.080323629295,1222.7439436014245,1539.0676629818836,2614.9689112401784,1628.9198454622424,1573.9498596594162,1702.781997275309,2465.7106991212218,2520.5286331839193,1659.01629309722,2465.718062751939,2035.3750169193377,2143.007116732052,3385.257104085909,3118.7682901890503,1344.6536555886887,1137.1689074885492,1455.3663910544444,1157.509322754281,1383.1964220212024,1693.0130479807517,2634.6868365894047,1921.70536289844,2089.964879865925,1849.6712935929136,1804.1207156201951,3088.663208552038,1486.0276065747335,1455.6880011846142,3497.5593842107896,4618.410117524175,1426.9473628994067,6702.543975487708,2230.6756238888192,5718.979916861172,4682.035355793856,3892.608244189037,3810.0041054151343,3170.785790544747,4479.019323463182,4095.9698992531557,2243.8807974166853,2555.4464982708228,2663.5263212082714,1897.6238105662314
Dysplasia-Stroma_FAAGSCC_13_1_tumorales_no_tumorales.csv,2387.706976757864,1785.508808327236,2185.465850540072,1932.521940068506,2165.046710315517,2472.5269106017563,2199.5417005069617,2653.890939452462,2100.588646159437,1901.7816004821327,1810.5047622245866,2183.7175528216117,2569.3466568265344,2365.113731294424,2371.616410880891,2626.199557167955,2469.438756720054,2206.9203218955904,2125.3108199777203,2148.7774009634795,1941.4018065065277,1670.2254763508354,2195.986555887356,1942.7143992514625,2486.4529910075526,1827.974344435752,1721.0489965997458,1997.2073646222425,2286.70081944115,1982.3696078150424,1654.9639550264455,1541.064941570771,1827.7672394520587,2478.3998917747763,1981.3162946557122,1965.9213628932143,2395.516780793847,2003.7396570607457,2114.9277962792034,2193.337936026047,2092.2766573201416,1934.196163896893,1823.9415361886308,1569.140349636342,998.0927896068354,1444.5661732817978,2357.8220664068435,1616.3729969402023,1892.269445880342,2657.292129329425,2603.883928698602,1925.0018310396515,1995.3241899330667,0.0,1915.9455323665595,1951.787779724588,2215.4485569305684,1481.6074575641555,2279.0622835912313,1207.4706838667562,3098.8830922543766,2768.2675739271212,3167.9462862048604,1832.4608775367674,1273.2992167629368,2463.347467009584,2486.0959560792444,4506.5557319612935,4418.916571509349,2470.547474634438,1985.7060287446252,2056.1742518520364,1580.915050162499,2712.2805238567366,3150.3714391273056,4153.217077953428,2302.063483780088,2471.231976564815,2062.4540529759506,2643.4030538180436,4118.438076524595,1805.8707181427117,1997.5969948163627,4771.8138177960745,5299.639986058428,1882.395630777195,7474.402816730475,3578.21346905769,6524.638361765386,5120.923830325601,4579.0658396411645,4817.761017500189,4154.183847650794,4991.091648679588,4849.815957656833,3532.0055784567744,2710.2339644894987,2848.2555351749456,2070.513585128809
Dysplasia-Stroma_FAAGSCC_13_2_tumorales_no_tumorales.csv,3734.70565043408,3124.4431420374194,3585.3455219673974,3212.4083294806524,3572.963464479779,3830.874055952497,3557.677107595455,3966.8519837995027,3506.2514430369047,3224.0919739828896,2299.9702154013066,3370.709784224542,3879.3146554804957,3695.007161230911,3699.6996497529644,3730.3174980526683,3530.7382131877157,3577.4530158972034,3382.3239824118796,3555.631419009861,3311.3709474467773,2226.970188846349,3566.1587979530464,3239.6146947971392,3471.0367268458335,3204.0385901724894,3109.765024332064,3047.386886995,3556.099227772936,3361.1573297417503,2929.904625977975,2837.674252789144,2696.1422487669665,3611.6972442278175,3301.243812722251,3258.5862933213375,3680.3064003343447,3245.8991426986927,3393.6650234223084,3578.5128043359646,3288.033396492156,3103.555804100189,2191.43671484579,2542.1995352063927,1882.8515690534814,1549.4058365818692,1676.3144486097754,2674.8455880199676,2064.3514101387127,2237.437891882351,2058.4804312227457,1323.8964998109548,1300.080323629295,1915.9455323665595,0.0,1251.8424568112937,976.4553996693813,2176.2630474179045,1510.1352214698434,1848.1142315238087,2271.990960181889,2933.369251354055,3039.5369489694435,2042.1403411822994,2632.6633479852794,1312.176542218344,1354.5322149770252,3137.8797965703197,2988.347929018357,1333.3603999364093,910.8835001546947,908.2566366736099,1124.2076058252846,1332.9326440128746,1868.9657495486188,2697.5893507052965,1202.5954011549234,1304.80764903185,1028.6522462824257,1509.6524476700436,2770.191551346619,855.4679619859189,1454.6208530656786,3384.408169069124,3970.3741914866664,1181.303055175884,6114.340825477038,2223.1610503707248,5144.935011733385,3928.2387870669586,3252.525478563746,3439.087283616488,2800.894435016989,3724.6620812994465,3537.1105274434403,2111.7466813244755,1710.4953713735824,1827.8820953936188,1123.4774162229248
Dysplasia-Stroma_FAAGSCC_13_3_tumorales_no_tumorales.csv,3940.730632337026,3240.74084500226,3656.6435751026193,3431.033030949618,3722.2955166067823,4011.8507789311043,3728.398261196576,4180.024175158188,3658.190459354436,3392.756167269935,2062.721515632937,3521.522110271793,4056.7726842504026,3889.5665054734222,3930.746484172546,3930.4441081354025,3741.6349905332763,3631.103518238806,3490.4134906289987,3703.1840467505563,3400.8973030492334,1929.0823584269197,3746.0407296656244,3420.271595851893,3663.0455487838944,3239.4389719813053,3192.709536072824,3054.832982737915,3746.247845833609,3490.6420496006726,3054.895160157605,2801.8263220540425,2523.1405927228893,3835.1010316933985,3473.353894055394,3415.676604165296,3884.1894470216785,3466.101600962256,3613.620275308292,3734.4990597345986,3480.492394388336,3287.13606465542,2424.077392441695,2464.9665630002455,2051.128142611053,1350.6719888959865,1343.5197389456446,2813.901435294442,1737.9800885095676,1945.8145203658185,1835.745420690953,1409.258786680131,1222.7439436014245,1951.787779724588,1251.8424568112937,0.0,1516.505139201097,2392.7004022627534,1399.0364995817442,1737.016125808124,2026.5461098932954,2715.5700228086243,2736.66322518381,1826.9037516024266,2569.0426314214665,1964.4598645931915,2016.9706392030823,3451.1469505456803,3159.3682351641182,1437.1476927501203,1074.778892767136,1432.2244199112347,1259.4008666605848,1376.0099530981586,1702.8867912582703,2657.3567088152904,1865.3318666483085,2022.749343720242,1736.6035338424435,1780.7909057899715,3118.1126598825135,1306.4480330381514,1597.4368214430415,3583.2656649233345,4663.795482627803,1237.7561218341773,6778.172157698411,2263.272011953275,5822.873692285943,4590.3572680261495,3855.352480707893,3889.4960116132506,3255.591641999392,4495.521621914101,4162.535889643608,2261.417427898838,2443.962179941282,2564.279115886722,1713.7447804259273
Dysplasia-Stroma_FAAGSCC_13_4_tumorales_no_tumorales.csv,4004.6359055133407,3423.5996464105274,3838.9463432775437,3585.1851114760484,3813.324683807355,4100.69261225103,3803.6160135221076,4197.768563565386,3751.602522962263,3524.6152155066657,2595.631036590207,3721.7066056705257,4145.942912705395,3960.243089607559,3910.9041200591037,3937.7773299188057,3778.1026650180515,3877.806595185886,3708.3496731074697,3787.5721095572394,3583.3843700931116,2574.794142763176,3826.7126590196553,3478.5996388724975,3687.6910312380314,3469.5510799441677,3355.8598893464987,3406.333152818673,3856.605322814542,3629.0451611289327,3157.3248617321397,3175.949767535044,3046.989781936477,3861.1815532355618,3569.934271748174,3527.904183474527,3930.57070978464,3504.049205904755,3716.3876131046854,3819.4863821998965,3553.993394643936,3384.7007277003036,2300.381017631034,2824.220165206307,2121.7792480893117,1891.6102839391128,1980.6427474605266,2952.2973404481227,2382.482260666736,2595.217673297751,2362.5560544439854,1576.3281550809363,1539.0676629818836,2215.4485569305684,976.4553996693813,1516.505139201097,0.0,2457.579689514864,1772.128587978087,2177.5061552243083,2320.7872836818983,3312.2915345641463,3338.5779547431994,2369.6865581214547,2839.5207321001712,1228.4540073283154,1192.884243901152,3080.326632550289,2851.082574770035,1559.491433450786,1200.3399260083595,878.0504667158776,1341.1753967994368,1341.8562332207478,1657.9155113871614,2752.155931157299,1109.0051176398342,1226.6223490887521,1027.6874761256609,1558.7048940553568,2743.329913771326,1083.0429619633521,1675.1200027470195,3383.0464016212095,3674.5961364933382,1270.4518893180227,5760.558175608757,2150.353358777447,4839.880537563111,3585.6968931634233,2947.58160850585,3199.5182809933813,2516.70380761486,3489.060847221499,3240.5005499889635,2061.092241134022,1542.2266457912338,1669.7755961031928,1111.897449036148
Dysplasia-Stroma_FAAGSCC_13_5_tumorales_no_tumorales.csv,2490.534622235452,1956.6048394004592,2693.9772221239846,2006.5859764130116,2484.2113899058495,2725.9020076516526,2109.9155168025522,2508.395263073276,2458.510941172041,1845.0524215398657,2782.225718132681,2893.51370993175,3027.4700045749355,2767.659343336765,2590.4908122854436,1990.7461493057783,1822.7885510833294,2760.3943874290494,2792.6859122718333,2550.6407535311696,2379.8825029139025,2645.0525822384825,2382.8911734208536,1957.7531326947317,1722.5387252238243,2453.0413675364075,2347.566401744559,3037.5382183091137,2838.018149340281,2081.9398012927377,1715.2642516510812,2475.981906322121,2865.7871255237783,2013.8915817516695,2016.238957329744,1892.5069110073969,2247.4258287087973,1797.228693438473,2058.949655075841,2258.684445822481,1706.1123521423488,1529.5346063882282,1317.9207988574155,2479.7451355178487,1342.5230371281398,2258.2738378733175,3031.9789445840906,2365.3136728302675,2788.123512526604,3515.8965990740667,3457.423210747864,2472.9120464478347,2614.9689112401784,1481.6074575641555,2176.2630474179045,2392.7004022627534,2457.579689514864,0.0,2687.901454632752,2098.153839892288,3832.8306688502134,3865.932257870341,4168.876149223698,2807.3860476416176,2033.3096971347723,2356.9222575683725,2405.885204128424,4540.968393863119,4480.448918907982,2792.8525571938158,2479.632368588016,2300.4308410752847,2153.6036026920883,3030.6247795297963,3508.1269496266236,4461.498575863935,2260.064167175742,2306.0924510629443,2122.9225293276836,2832.945050630632,4145.46717868403,1925.2392445098872,2307.0488268398085,4913.647690871963,5109.004979182724,2320.2083155412706,7232.754213757817,3868.8666092470503,6355.67396729741,5011.096684721963,4562.379558948781,4852.043510701538,4172.857419595383,4742.035592013135,4803.051655185383,3647.358847162695,2502.7415349341704,2627.268244699179,1931.4131721074789
Dysplasia-Stroma_FAAGSCC_13_6_tumorales_no_tumorales.csv,4326.930112522401,3619.4008462514103,3955.71566161965,3807.427389005602,4091.1905666915954,4360.1140968151085,4122.637323020983,4602.706976650277,4028.268650603903,3816.133160755906,2501.6420142865054,3855.295374363375,4387.807427923144,4249.828222085309,4313.16679761804,4377.07597500461,4173.0217936708195,3965.3358170689135,3831.5939088039777,4074.4938186701934,3760.92682647355,2317.3173736315684,4112.782943293273,3837.3522196561507,4106.596267842504,3556.7492559919506,3550.731360407454,3378.7896624414557,4077.5956151861624,3872.551491317281,3485.017981518694,3137.0218314259296,2844.66616416113,4268.770513000007,3853.847823462989,3837.7845796674105,4286.386976616828,3884.05313789976,4054.7402002671333,4116.802337647252,3896.4010748688506,3701.139400483537,2879.1303871781565,2740.625157850885,2517.7237626439855,1751.0197855443619,1834.0043975642698,3126.582803846385,2040.2978479101425,2323.047380600962,2171.4559253742264,1432.8541749670735,1628.9198454622424,2279.0622835912313,1510.1352214698434,1399.0364995817442,1772.128587978087,2687.901454632752,0.0,2099.4679322949078,2309.4046356532654,2946.085952078828,3092.859247826282,2075.7587281973115,2906.000880147464,2173.5926251182727,2352.2943284018706,3286.3931806302244,3102.814935132771,1664.2014738821715,1319.1606021405805,1702.0441149283447,1519.4250569303842,1727.5675121476938,1983.3867822082448,2947.8697604977856,2144.4216168201697,2267.6807807045993,2004.086722702067,1607.3042430621888,2814.215429138782,1468.3092339267773,1386.9385385523406,3453.010075882789,4185.7016531357185,1524.7071303282976,6278.222536484045,2022.200720557529,5424.275118957666,4162.259717132445,3486.919536653891,3567.7671208245993,2874.516549453167,4008.9526851323158,3655.5181636735824,2202.9984189620222,2549.2209803156234,2765.0750879195994,1952.2230143800102
Dysplasia-Stroma_FAAGSCC_13_7_tumorales_no_tumorales.csv,2916.0179086953694,2220.562624037596,2424.0688580352576,2426.4329558687814,2576.3221013054867,2907.872062827141,2773.314588872134,3280.948480706758,2557.4893495074652,2473.4586700214436,1282.6159814368402,2308.61232844471,2899.936530152539,2819.6172376324566,2845.681423092527,3301.93730623544,3105.305653685755,2422.7277502508755,2266.0613056558195,2613.4681979160287,2203.662398358097,1175.6648524935815,2692.6166067121335,2523.397845100801,3169.0484182265413,2045.4358293715047,1963.5240003799768,1786.4714935621012,2613.519917673081,2496.86921847561,2169.6188239996804,1600.9241630210188,1433.802927506046,3153.634675250381,2563.388070762371,2560.4294319499677,2997.5607700839614,2607.954207747511,2688.8329972217175,2714.1985527580655,2728.387325181006,2567.2778040577823,2404.503792096096,1397.9063125659236,1415.966812098226,1026.8548475406424,1788.0801952102854,1654.426035927728,1271.3079076876045,1989.987843367218,1963.7227623452063,1825.3496331508156,1573.9498596594162,1207.4706838667562,1848.1142315238087,1737.016125808124,2177.5061552243083,2098.153839892288,2099.4679322949078,0.0,2440.950904411783,2214.685233405893,2498.8129915894997,1334.230049541983,1424.6049080667842,2641.917036757862,2672.0257228458677,4533.538267456298,4345.7353853324175,2304.4583172090393,1668.1875597616827,1989.9672939773973,1458.9203173017065,2433.72881900344,2822.7396530280353,3759.572962808596,2412.975377848657,2623.4500388202687,2248.7936368506353,2679.58100387318,4071.5875886725735,1928.5914669832543,2008.3165080370925,4674.589814574949,5464.9574313343755,1736.9854781802997,7626.273970874639,3317.785674256882,6628.842102504977,5325.419983151216,4724.122322576754,4874.276689866328,4233.56702259683,5187.810081533397,4991.2710488032035,3413.02087128744,2989.6818419521137,3115.313939417375,2322.068166057717
