,Carcinoma_AGSCC_2_1.csv,Carcinoma_AGSCC_2_10.csv,Carcinoma_AGSCC_2_11.csv,Carcinoma_AGSCC_2_12.csv,Carcinoma_AGSCC_2_13.csv,Carcinoma_AGSCC_2_14.csv,Carcinoma_AGSCC_2_15.csv,Carcinoma_AGSCC_2_16.csv,Carcinoma_AGSCC_2_17.csv,Carcinoma_AGSCC_2_18.csv,Carcinoma_AGSCC_2_19.csv,Carcinoma_AGSCC_2_2.csv,Carcinoma_AGSCC_2_20.csv,Carcinoma_AGSCC_2_21.csv,Carcinoma_AGSCC_2_22.csv,Carcinoma_AGSCC_2_23.csv,Carcinoma_AGSCC_2_24.csv,Carcinoma_AGSCC_2_25.csv,Carcinoma_AGSCC_2_26.csv,Carcinoma_AGSCC_2_27.csv,Carcinoma_AGSCC_2_28.csv,Carcinoma_AGSCC_2_29.csv,Carcinoma_AGSCC_2_3.csv,Carcinoma_AGSCC_2_30.csv,Carcinoma_AGSCC_2_31.csv,Carcinoma_AGSCC_2_32.csv,Carcinoma_AGSCC_2_33.csv,Carcinoma_AGSCC_2_34.csv,Carcinoma_AGSCC_2_35.csv,Carcinoma_AGSCC_2_36.csv,Carcinoma_AGSCC_2_37.csv,Carcinoma_AGSCC_2_38.csv,Carcinoma_AGSCC_2_39.csv,Carcinoma_AGSCC_2_4.csv,Carcinoma_AGSCC_2_40.csv,Carcinoma_AGSCC_2_5.csv,Carcinoma_AGSCC_2_6.csv,Carcinoma_AGSCC_2_7.csv,Carcinoma_AGSCC_2_8.csv,Carcinoma_AGSCC_2_9.csv,Carcinoma_FAHNSCC_14_1.csv,Carcinoma_FAHNSCC_14_2.csv,Carcinoma_FAHNSCC_14_3.csv,Carcinoma_FAHNSCC_14_4.csv,Carcinoma_FAHNSCC_14_5.csv,Carcinoma_FAHNSCC_15_1.csv,Carcinoma_FAHNSCC_15_2.csv,Dysplasia-HG_FAHNSCC_15_1.csv,Dysplasia-HG_FAHNSCC_15_2.csv,Dysplasia-HG_FAHNSCC_15_3.csv,Dysplasia-HG_FAHNSCC_15_4.csv,Dysplasia-LG_FAHNSCC_15_1.csv,Dysplasia-LG_FAHNSCC_15_2.csv,Dysplasia-S_FAAGSCC_13_1.csv,Dysplasia-S_FAAGSCC_13_2.csv,Dysplasia-S_FAAGSCC_13_3.csv,Dysplasia-S_FAAGSCC_13_4.csv,Dysplasia-S_FAAGSCC_13_5.csv,Dysplasia-S_FAAGSCC_13_6.csv,Dysplasia-S_FAAGSCC_13_7.csv,Dysplasia-S_FAAGSCC_13_8.csv,Dysplasia_FAAGSCC_13_1.csv,Dysplasia_FAAGSCC_13_2.csv,Dysplasia_FAAGSCC_13_3.csv,Dysplasia_FAAGSCC_13_4.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1.csv,Stroma_ad_Carcinoma_AGSCC_2_1.csv,Stroma_ad_Carcinoma_AGSCC_2_10.csv,Stroma_ad_Carcinoma_AGSCC_2_2.csv,Stroma_ad_Carcinoma_AGSCC_2_3.csv,Stroma_ad_Carcinoma_AGSCC_2_4.csv,Stroma_ad_Carcinoma_AGSCC_2_5.csv,Stroma_ad_Carcinoma_AGSCC_2_6.csv,Stroma_ad_Carcinoma_AGSCC_2_7.csv,Stroma_ad_Carcinoma_AGSCC_2_8.csv,Stroma_ad_Carcinoma_AGSCC_2_9.csv,Stroma_ad_Carcinoma_FAHNSCC_14_1.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4.csv
Dysplasia-HG_FAHNSCC_15_4.csv,1096.2103236188598,6530.003954770913,7116.001645443986,4827.734542553555,6923.527174915114,5628.811969441013,5547.3411466281095,8460.158085749244,7233.966199801508,5472.785369925467,8314.950715986235,3322.366946146933,4045.0710954098313,4823.236489,4915.865565845306,5885.924034360289,10470.76494918628,11134.774208383911,5162.1293876355685,3756.6643376957118,5691.866296434842,5491.795164167374,3374.9536012659155,6849.342922898009,7719.3646426915475,10871.815718772885,4617.676823274817,4810.798351,3830.989165185773,5137.860495583181,8178.243303305518,7893.799409605463,3476.167665,7646.106429904457,9408.601419,7863.350326825135,7910.312979546239,8478.496474843965,7895.896746626841,7410.845122575814,11533.723517061482,12103.434130010923,12427.53179093684,7456.5967825951075,10596.726925198973,5066.096035981052,3470.6684035667354,7470.748077730636,2211.356169517052,1305.0361646089816,0,7149.866920010044,5276.526812492617,3861.090580097238,5923.876273276981,3169.7870895188794,3040.071582765004,7272.468830418454,2084.5250735864347,3163.8836537767675,6003.374293160544,5260.898952480774,8962.055722408124,3993.3036380334343,6080.346771462332,16103.752712951624,11236.676291882208,15801.92442851838,9545.012336419235,6039.866974395188,8467.187084865516,11033.394282982452,10088.748564575499,6308.503695800097,5197.809556831983,7691.72028,17710.743323996725,18562.170761367783,18175.29223950151,7456.486948,12512.898755449703,10135.927263848784,7930.166424922743,13676.363912313065,36926.08092215385,20660.788834977495,9731.530647,10752.458667604591,32524.377926346384,25144.29201896193,24502.399815762612,17506.540225947185,18276.034665243176,23462.84719629959,16960.950627219412,7725.788185187512,19179.46990190482,17877.007420724953,15488.593793579626
Dysplasia-LG_FAHNSCC_15_1.csv,6882.250637947904,6860.355657720436,6220.717885332843,7244.734426272852,6305.373715647282,6411.770861553768,7237.294170991665,7294.945520661429,7605.801109890937,7223.830474,6849.345353048197,4631.1091131425555,8767.078562519418,8059.229508359911,8114.783975663566,7720.464623736306,8069.054008022006,8442.147178199139,7326.744074984165,7574.4150687859055,7130.043635,6418.0347542923055,5659.972883418913,6873.4073983327635,6575.630401440631,8408.389832,6225.895648332458,6250.817597716512,8615.343001280744,8429.476617204673,6846.200487316489,5747.850599391126,6287.7115197386365,6213.549904301695,7849.161169749898,6479.000259,6679.392232806055,7243.134799907267,6396.515536454143,6624.334041562999,8834.581557452475,9362.181600928969,9474.438123392374,6118.673051592359,8042.931144486111,3878.8055056535745,4961.4690915712135,6322.387056614138,6285.009316969949,6607.610232,7149.866920010044,0,2042.255833259107,5860.360574,3937.706968572064,4520.925037127067,5126.4584,3868.7960050075662,6482.74887,6443.810357186341,11916.97927952178,12101.023314513131,14695.008802669006,5974.008618,5846.290839263807,12948.903214286724,13047.184487546525,12305.040628411714,11370.845504826779,3637.8716711057523,5849.704968149472,7555.598183643019,6956.899915750147,3892.6702370778694,5495.477050170207,9616.98237,14313.599631460254,15163.309046709861,14834.550432162954,2221.048111766323,11230.444820945793,6495.236132207321,2713.245414001113,14421.97504,35802.88255995479,22175.518076061595,6845.395871408674,11127.92451561709,31809.903600347167,23704.210356141084,23458.073267673273,17576.61159514123,17224.274439928256,22482.81788401337,17343.717952092527,3682.513179106976,15691.877329591687,14582.319996316828,12522.664408881648
Dysplasia-LG_FAHNSCC_15_2.csv,5076.121504287479,5662.2677550514045,5050.5629377398545,5888.363835,5227.924014809483,5134.046212700496,5953.807111580301,6196.554558013305,6473.479054771479,5922.276129425923,5752.811950388408,2910.7989547622483,7203.419284068927,6594.759062836642,6707.162132572046,6453.097083368928,7298.811169886199,7718.028767057276,5962.447130187214,6026.522689791407,5877.678888275801,5180.245494822463,3994.0503894431718,5727.118279392224,5432.061297954119,7630.908038128495,4784.927949498234,4836.749926399356,7017.982791401393,7033.981902124809,5736.9755,4796.222476397143,4754.419539803487,5042.5338055046805,6825.401376320571,5378.611768441796,5556.893027649042,6154.294994,5228.048074,5487.144763945729,8160.150599318884,8701.752936556062,8862.680984603223,5005.394636472867,7288.889548646292,2753.3841950730803,3346.848804907199,5197.728472122837,4489.893949719982,4738.732818340269,5276.526812492617,2042.255833259107,0,4390.6026620358525,2754.0919543432083,2732.501397833817,3560.0045830984536,3497.932212846196,5040.858217017127,4818.403942502983,10264.728946642752,10273.658231953026,13139.55295837188,4501.818108947337,4686.850144617723,12417.048792051395,13607.831553820042,11832.868841919044,11463.23703,2318.2896356793754,4660.884779,7082.699186141581,6372.669665,2677.804509790664,4611.954085403694,9252.616154606127,13842.346972567606,14693.315591537415,14354.764903687388,3190.615288384927,12219.45250431443,6074.505216845213,3652.6493628391886,15215.880525285856,36885.15013472783,22950.635066703282,6194.380222368487,11893.104481525219,32859.54013421307,24779.00327,24514.637117953524,18496.662252454124,18245.670862551866,23519.167829808877,18232.801576989998,4004.8953481014764,15219.155768649689,14088.818876815525,11937.709356882748
Dysplasia-S_FAAGSCC_13_1.csv,3473.248286023031,2950.686558555971,3710.363927270199,1669.3146134242907,3411.5989604665115,2020.193965508602,1985.7508824729077,4903.049022881434,3539.446035162687,1922.8533980061104,4815.960951816994,1840.2048994636416,2996.904029843348,2214.1967236871014,2420.6561298113274,2345.8577419196718,7076.389114715115,7776.914869365317,1922.402382736061,2126.162542698522,2169.412085781527,1789.718516407679,1573.7633254484017,3204.9876362557493,4281.957945003115,7475.120603761999,1396.2901748334143,1309.0067846924906,3009.361898723713,2713.8369690722734,4727.4370043558065,4554.815689432599,825.5659430832831,4268.556116663751,5930.062441050778,4411.000283248515,4459.558065480703,4979.380215531755,4526.419730540374,3926.651255650578,8148.804359,8712.969105394826,9082.669192037858,3920.481532965244,7208.461215353754,2208.8053696026886,1216.4694,3968.312059372659,1860.7128718087547,3035.4871788639907,3861.090580097238,5860.360574,4390.6026620358525,0,2783.4220563002727,2502.0683222212247,1051.6286725756677,4485.124007760922,5412.277621,1244.6269960261886,9495.011182193013,8437.009632,12420.147725325725,676.7006860619306,2539.601927147577,12778.189506317824,15044.906460066177,12709.951041040787,13247.54205406645,6251.525781678293,5904.804608,7954.419557006946,6807.116389914716,3655.7000501183456,7606.373623543585,11257.208602595783,14481.630865275363,15332.42110341565,14898.16325203537,7448.694751709623,15157.165085386983,7330.674373358386,7926.266628106158,17332.473121622206,39872.821127984724,24373.867134634977,6391.179572,14167.518964354344,35666.28868663077,27908.93816428898,27406.62565037188,20932.421130476276,21224.70073992511,26378.08470470875,20468.356801000515,8177.684203584405,16059.99716509242,14590.22563434118,12119.213482309564
Dysplasia-S_FAAGSCC_13_2.csv,5886.806141775966,3062.796137,2466.6794497446945,3423.487856038221,2700.591580953354,2583.607351125897,3413.2951455792495,3638.312354313551,3858.3561477400954,3397.7932209957703,3180.078553602874,2676.8045308332407,5102.716424208698,4265.684994334453,4298.334387525372,3896.9558363089377,4756.716031282981,5267.255338224686,3495.0837773261765,3876.450493,3325.8573964748075,2600.4508446098826,2661.123329303444,3104.890262348981,2873.350205245435,5104.3437343859605,2391.2122639898876,2426.6536220220282,5119.819913842545,4613.122898458229,3175.7101359510575,2373.110964821612,3015.9632980488605,2477.7361441680637,4246.706019687518,2825.340101663401,2995.2661912720023,3595.3196433048465,2671.1012209201435,2897.674350840416,5722.739204902669,6286.020649880026,6524.174465850157,2440.7973149982104,4772.727388807745,1432.9559401878141,2628.054642992782,2631.6296247222544,4022.6487453559694,5118.292412161283,5923.876273276981,3937.706968572064,2754.0919543432083,2783.4220563002727,0,2986.4761980189705,3069.177951834156,2747.020660138043,7130.737553493209,3405.8700273516606,11886.113139692226,10970.349112802516,14843.653865944474,2445.8682466587175,2064.1289280737174,10191.424029364778,16150.907205760142,10043.090018903884,14023.922192761525,4829.608868231126,3736.0229963835563,5283.732197769491,4177.939399199588,1614.4924102453722,7139.244613,11803.498939255443,11832.599936736842,12684.296739677531,12270.414337139688,5802.569258266394,14805.840963510114,5124.016223769599,6273.249586146065,17825.30140618458,39488.363533481446,25538.398941958876,3849.9589068960627,14496.717620945032,35445.01440459115,27366.649973982214,27102.018497340865,21095.144265744882,20826.084894266925,26103.215149154938,20828.909462398966,6628.254478812263,13393.708699421006,11967.95067350388,9606.509547358562
Dysplasia-S_FAAGSCC_13_3.csv,3113.064392546052,4340.663867391578,4301.7129916943195,3880.5486600866216,4444.637728934193,3542.201096826007,4222.2144545943975,5735.887750599412,5320.015205522139,4157.963371647786,5543.638101,956.7065953791257,4624.173428068585,4350.511844720778,4516.947141465776,4706.997465611015,7564.884736235941,8198.793585158666,3990.686266122736,3546.1185995085275,4244.427011192499,3726.474831159333,1859.766666,4524.642436027733,4887.207704539401,7956.536780976273,2845.065168582646,2949.5205201492804,4391.455007553036,4883.926814708413,5379.57779,5030.926581662963,2644.6667930273816,4743.180420472644,6614.372778,5048.628677528775,5107.546751642853,5740.731685727109,4982.769590358674,4714.338726550056,8625.141040949706,9197.490425744545,9469.292699101896,4710.117124738727,7674.835013255201,2484.708598459584,1456.4845682126982,4734.558750987525,1851.9775447775407,2371.471185849377,3169.7870895188794,4520.925037127067,2732.501397833817,2502.0683222212247,2986.4761980189705,0,1533.5071003553426,4640.600863059848,4216.909735501739,2295.436474633115,8950.092258178021,8131.666126384757,11891.429286634582,2423.754657005122,3521.792069744195,13119.23406314413,13574.432729073975,12760.622359708783,11575.78539784946,4174.652196169567,5569.099813465396,7971.319306192334,7082.4305708662905,3341.1474410511637,5300.662737080931,9436.157388835994,14668.936174052656,15520.118226014925,15147.81432386602,5542.064537558647,12901.473132456227,7400.385364500889,6008.140467154156,15524.597229038249,37761.344639682706,23044.135851271876,6781.310318125576,12226.507176144285,33581.050216142175,25681.403511293305,25268.548376123275,18957.442886964545,19011.489207216542,24260.05368358655,18611.28940687636,6081.013888445954,16116.835785174644,14855.433348978968,12547.605037300185
Dysplasia-S_FAAGSCC_13_4.csv,2915.856523933629,3555.5378997463936,4168.517144418722,2472.2669744498153,3988.5949142639047,2641.2707993117115,2846.0513300960624,5477.321242330388,4323.6371817589625,2784.9305150786927,5341.580073186798,1039.2144196730728,3677.728703756041,3044.0397314736138,3225.423237,3288.0423830366003,7530.2655763900475,8212.891481262468,2652.744094361575,2591.2968720353592,2906.727706952087,2630.274535926734,1398.344369712614,3846.6388330257373,4765.4959144416725,7932.082989184246,1774.9782390195046,1865.8229238376694,3505.1882221445844,3546.255008974447,5224.737933261099,4999.137831864986,1359.2312442143539,4710.704199,6443.518961239469,4903.885817870496,4955.826434734444,5508.928312414808,4966.197706578652,4439.126423,8599.126394683308,9165.254821354456,9516.210268836423,4473.233254749041,7659.624814919344,2321.7179200172272,791.0887343529562,4490.789974987021,1287.1632835221133,2206.1768777413486,3040.071582765004,5126.4584,3560.0045830984536,1051.6286725756677,3069.177951834156,1533.5071003553426,0,4716.890022,4500.083408124136,1335.767188942026,8941.826512,7971.137986094366,11891.436605815898,1086.6061732835335,3095.4827083446476,13203.626862738425,14115.542970644883,13023.838758953263,12281.80539543683,5378.203162,5920.239968692307,8233.375989323757,7204.146627554734,3532.7330580144326,6647.199523,10271.946508969302,14859.407715711712,15711.35436566787,15298.638133690414,6595.327535529111,14203.57048621212,7563.4960378874775,7072.116152760462,16358.116695729159,38943.67466931146,23540.52564879111,6818.588943012791,13190.95750895725,34721.63501863787,26960.71364889908,26458.472819232717,19967.980141400458,20259.643614247547,25435.54943441358,19505.135037345208,7307.854989,16376.28051941926,14996.765086287765,12563.729021314623
Dysplasia-S_FAAGSCC_13_5.csv,7091.710298966084,4366.079632808811,3343.500600461321,5276.810081940467,3479.515716284922,4219.235008598204,5024.363184829152,3925.6423898999265,4825.602751445789,5051.093245692225,3405.7927693549436,4223.672989075261,7361.657006532574,6261.5962051185925,6235.707774116755,5412.833983,4397.995770178714,4941.1084155297285,5342.559449762967,6143.702100427367,4777.669445921891,4129.437110173463,4833.623895587521,4192.809837267894,3480.8252291493413,4755.625503780455,4607.274074695688,4434.129323449445,7437.008834370261,6432.262336519878,3558.7392703456717,2210.6647579880955,4974.030682827982,3204.2978588631704,4205.47429,3296.3588522158375,3585.5023852681693,3847.3480586390733,3350.795417552379,3682.526110872567,5359.985125459025,5920.86608,6183.277128062311,3013.270595,4425.200796491517,2464.1782035796846,4305.924143804188,3426.220950624783,5863.428304806517,6760.347444447388,7272.468830418454,3868.7960050075662,3497.932212846196,4485.124007760922,2747.020660138043,4640.600863059848,4716.890022,0,7888.842911629798,5579.464712856795,13023.076824995152,12515.200340334191,15982.252213990236,4665.1391685134995,3498.215698709586,9835.584299066544,16555.58441873438,9694.644879901107,14595.52895075275,5347.545438,4516.973870881521,4990.745344882171,3821.0903919156867,2878.198452443757,7732.88044,12511.270682164377,11477.995681391896,12330.011253157947,11912.994189733628,5577.636312543374,14965.664679561283,3715.452647370422,6078.613710804768,18176.361811683793,39458.35526390851,25814.30405032568,3502.929190325179,14827.539103991889,35543.378800805796,27430.993074078182,27172.650478705462,21326.044461871454,20994.583671941306,26204.899557946243,21068.964252654412,6460.507574,13042.604726776504,11611.684213061879,9248.016531863635
Dysplasia-S_FAAGSCC_13_6.csv,2654.0261949329033,7962.715384750665,8457.830734,6487.343043281881,8271.090252765602,7068.2730334717335,7179.684834432859,9837.120515,8751.617126131006,7124.676686037951,9675.755240249722,4511.834024258242,5962.310895434512,6543.136031810339,6644.463240679203,7551.965393,11754.481125881846,12379.049101978359,6792.723624206709,5483.870531622849,7245.6929279317155,7041.6324731729665,4741.3583937169815,8260.670415369643,9050.946614667411,12145.319009579987,6028.706413450282,6265.307248971276,5745.940216792352,6925.213668431567,9537.692521245091,9147.013323870007,5118.62056,8935.754142019661,10759.497010274337,9203.895599677899,9255.683330327045,9851.234730582759,9173.328606347142,8792.673185598926,12797.892914727334,13364.59580743983,13634.45299366869,8823.919909994125,11844.876961063153,6280.253798,4859.979612751999,8839.088308167291,3702.552684270892,2490.755769138815,2084.5250735864347,6482.74887,5040.858217017127,5412.277621,7130.737553493209,4216.909735501739,4500.083408124136,7888.842911629798,0,4801.642752845383,5441.937183957423,5836.9817097487285,8271.342868935137,5468.9644160183725,7464.412664629793,17266.953994578453,9650.891597444645,16719.775462105703,7864.467802389916,5023.835893782964,9293.669113190383,11988.943117245784,11226.012335369805,7397.031166913354,3159.931734,5952.768212965002,18757.108993680526,19609.263644744602,19259.97753023286,6052.038123768131,10522.970652879914,10908.685019396702,6452.673631132713,11982.180042647318,35076.55169595086,19075.52866944949,10945.20933819176,8967.566976,30719.960444275053,23209.82717468185,22610.76532603373,15747.441543143263,16356.081004319134,21575.632740946752,15226.642405976734,6099.366904019032,20111.33836515388,18981.730329667833,16703.43261242959
Dysplasia-S_FAAGSCC_13_7.csv,2808.968362911301,3620.281471523847,4403.813450384539,1735.469993544884,4145.7890357457045,2694.540423989167,2427.3629366375135,5569.341263,4198.038111749574,2366.6515446553713,5496.037033391381,1957.7536529274637,2421.305768806904,2066.476004376414,2282.531705163845,2759.019371430564,7763.575881809455,8471.482869981015,2117.681322003917,1548.3158603925253,2724.330284569325,2441.892283,1254.470045967661,3868.961141371955,4975.7374074997915,8161.263459977485,1819.199793406675,1909.4080584720693,2220.250774844931,2634.041936080841,5414.671563030343,5396.937556745349,867.5758162841344,4962.686392285925,6605.092321027097,5098.023027968216,5151.233277208943,5651.843987563927,5221.167842948496,4613.435676586055,8836.939372,9400.964837600792,9777.697542247792,4594.276613647814,7894.973798049687,3187.167167,1495.1665039965924,4645.207113523174,1206.348302,2548.8729811423873,3163.8836537767675,6443.810357186341,4818.403942502983,1244.6269960261886,3405.8700273516606,2295.436474633115,1335.767188942026,5579.464712856795,4801.642752845383,0,8836.034875613179,7755.907570343123,11756.369533237199,1028.5348701484197,3217.308206552656,13475.225166837796,14390.64689456726,13411.868582247189,12649.092843431985,6416.527021322874,6612.514208239067,8621.118049404306,7508.776985503768,4331.623921594184,7287.017158600341,10703.182122845199,15181.187946014072,16032.080090662137,15599.108432897667,7735.325445589799,14845.269960191285,8397.110665526903,8198.685132007362,16755.090461437525,39512.287253303155,23753.250447573602,7094.322511938863,13668.471958040778,35245.89398299438,27581.194331629613,27039.522439538858,20436.326509517156,20843.159884042205,26004.159385934094,19941.797922280482,8344.738519,16745.949346829824,15289.944482711553,12809.841608043485
Dysplasia-S_FAAGSCC_13_8.csv,6183.731711207612,12411.33511422699,13087.628239580572,10443.74247620501,12833.908263649528,11477.49369508122,11198.395086952867,14362.762716237883,12960.394516652199,11080.359135056111,14255.486740134886,9244.908338614183,8025.507415019315,9939.091492477202,9908.423496,11230.111988118353,16450.143278060295,17110.60349829049,10767.930581629793,9205.548264429895,11466.547397257253,11188.394674436879,9318.793813440858,12670.545748454711,13688.734047576641,16850.78418062106,10549.589184224342,10662.567765138032,7752.562749014589,9727.570811047492,14142.173659127664,13870.226698507302,9190.241018387116,13625.10032388212,15366.448220381459,13825.24733049184,13878.89200762402,14429.13066607036,13874.246279138717,13345.262139970382,17510.664573857535,18080.83838310697,18390.47646653045,13377.638369043845,16572.91438752155,11014.87562,9397.212284743315,13410.38183,8019.668234,6866.228125862526,6003.374293160544,11916.97927952178,10264.728946642752,9495.011182193013,11886.113139692226,8950.092258178021,8941.826512,13023.076824995152,5441.937183957423,8836.034875613179,0,1802.6704048091424,2998.8349486755656,9786.793516851896,11981.90183665134,22052.333392852805,8374.534905637409,21541.358080047157,7555.494946043904,10188.6173,14085.760660127504,16815.06366500382,16022.63109918179,12204.360013703159,7566.288178203681,6625.709818533308,23584.25628544203,24436.571397923457,24081.90120064539,11331.337458457472,12845.351718778726,15926.194356963168,11650.971074887904,11351.685085183799,35198.19657260638,16516.438137837627,15698.58101753149,10193.359121112344,30698.261397608094,24644.65751631772,23746.534147852053,16010.594149710636,17870.578589492783,22585.61211175103,14926.481384922798,11149.597935636806,24930.21950958382,23794.69772062547,21455.708915854495
Dysplasia_FAAGSCC_13_1.csv,5436.986004402764,11364.55107394735,12107.12436145891,9326.598309869561,11813.211973338995,10436.387600033691,10094.211653450673,13315.258706644936,11900.578693577865,9983.833628523957,13230.075864883687,8426.629447903935,6772.891491405647,8775.865108836397,8771.610339815341,10088.559387184316,15478.37297825131,16163.705264042257,9688.403219221493,8159.932319621926,10408.182257793711,10132.763799270318,8422.159355567614,11608.852641638396,12690.90946661104,15879.030106547389,9524.444203690433,9636.629332816976,6455.380678651332,8529.267585713287,13133.828444924633,12923.831643762143,8182.332532283275,12658.590935388644,14344.359532241184,12818.133596335374,12870.805224071837,13396.618978719614,12915.640689140242,12336.305575961878,16548.53358202545,17113.5248,17466.627312700068,12332.86408194785,15609.20143891517,10189.382682367324,8452.310441210322,12385.631930701611,7011.920702108663,5887.123537161171,5260.898952480774,12101.023314513131,10273.658231953026,8437.009632,10970.349112802516,8131.666126384757,7971.137986094366,12515.200340334191,5836.9817097487285,7755.907570343123,1802.6704048091424,0,4055.0178049267515,8735.183213501177,10951.323353278302,21148.41511616593,10124.355762354906,20791.43336872175,9247.655253,10572.734085749122,13389.15211327258,16040.59532432641,15139.134498849548,11377.193671441162,8334.997772349034,8264.018313339828,22761.972947669838,23613.23910118016,23226.519029180658,11832.775344692316,14367.16568151529,15355.342546297765,12247.963516042915,13094.811895460422,36917.894810293226,18240.775979366343,14767.927333556936,11741.863728440832,32418.799248947467,26278.586845781963,25398.776258252245,17692.377807851306,19491.516003015244,24256.066145601148,16660.886784339767,11812.801863426834,24178.443008993414,22928.444954523377,20514.78023614719
Dysplasia_FAAGSCC_13_2.csv,9149.357469986016,15351.346981398812,16039.823528709792,13342.62003344462,15803.84554,14419.181235641234,14105.841236677508,17304.84261584565,15892.606441281438,13995.351619113533,17202.048754188283,12196.256751204077,10796.625571287648,12806.33570450172,12789.528450958498,14110.488222555428,19403.78184008776,20064.698748507744,13693.401303398497,12145.764880095396,14406.08731134654,14124.344249910908,12269.394898762868,15603.079178468306,16641.25681246507,19805.29903197276,13496.083431166855,13608.287121481819,10473.47732539592,12557.410326070254,17091.619058178734,16825.779020450966,12139.249382342741,16578.806991324593,18316.456628824286,16774.446050073562,16830.038049645944,17377.24780478411,16828.19763181648,16295.078758671842,20464.53809,21034.72757093757,21341.950919027204,16320.059367069554,19526.571447960672,13995.699050962527,12348.35206512849,16357.314511535586,10963.562644238978,9809.910215,8962.055722408124,14695.008802669006,13139.55295837188,12420.147725325725,14843.653865944474,11891.429286634582,11891.436605815898,15982.252213990236,8271.342868935137,11756.369533237199,2998.8349486755656,4055.0178049267515,0,12725.08569448254,14926.083519252572,24999.048152277424,8958.501034285675,24407.66335205828,8441.859752045684,12898.631949178356,16940.121668118492,19702.08128322962,18963.81018244928,15137.249120950251,10190.247403085676,7838.463128635974,26491.738882408245,27341.41053516541,27001.136846998445,13971.176837284082,14360.928411399325,18855.332794458736,14215.496043387577,11950.67861175995,35421.347092139426,15844.02667362567,18651.158067268683,11720.799127290647,30982.227696519567,25654.07839858405,24677.187994427146,16876.217496994897,19005.069307811445,23461.495696384183,15446.423065327826,13734.60316,27801.14319105534,26725.187405492172,24407.816232646386
Dysplasia_FAAGSCC_13_3.csv,3742.8095550134763,2643.733533607753,3409.295660842993,1489.2850439912156,3174.3219904862176,1720.4656999049948,1847.5159945904445,4590.367157,3352.245651804799,1800.789333549017,4508.191472,1886.2019734807948,2905.1389856244655,2095.554346615252,2242.3378565990834,2294.0756847380703,6768.860460777918,7472.412541685433,1640.8516131969823,1785.6366219868544,1959.6037367913661,1650.2999221676682,1255.0071480874765,2907.3153105339075,3983.6856084722926,7166.989861203276,922.4481514650636,930.6887644093488,2813.4051649085586,2574.828947773675,4418.569244226919,4424.063082228337,855.4200713173702,3964.278391310531,5618.562058,4113.329649525615,4163.400290584866,4669.500062,4222.472202582154,3619.3816227381208,7841.085849898036,8405.947015357428,8778.101259,3614.167504690116,6900.767283163427,2355.080877,1315.746810832881,3663.9947824030696,1827.091512369798,3053.8862568392874,3993.3036380334343,5974.008618,4501.818108947337,676.7006860619306,2445.8682466587175,2423.754657005122,1086.6061732835335,4665.1391685134995,5468.9644160183725,1028.5348701484197,9786.793516851896,8735.183213501177,12725.08569448254,0,2233.622169773417,12474.838746737109,15103.671001456778,12428.321303555213,13259.800735734316,6353.612655869638,5907.121751368786,7643.597325120878,6507.5425840833905,3713.283275344107,7640.838415,11251.47703783382,14181.385100161564,15032.42558924718,14597.726107155946,7552.282267205212,15190.18565842969,7465.357602,8028.710873,17344.362635850048,39932.29812869081,24507.631312573878,6100.493352163005,14167.353388116755,35717.71023894782,27943.02220027208,27449.65142792727,20952.30934762368,21250.87024267092,26429.718739780183,20488.303931625163,8280.693171339355,15755.538911043228,14288.753997084339,11813.540099432721
